SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1430.00,1446.30,1407.85,1411.15,1411.15,1428.35,2247,10527,14990224.00,
500003,AEGIS LOGIS ,B ,Q,427.00,443.40,422.20,426.40,425.50,427.80,1379,10773,4673305.00,
500008,AMAR RAJA BA,A ,Q,875.00,901.50,873.00,898.75,898.75,874.35,3408,33108,29603217.00,
500009,A.SARABHAI  ,B ,Q,3.77,4.05,3.77,3.91,3.91,3.95,54,10601,41725.00,
500010,HDFC        ,A ,Q,1353.50,1353.50,1326.00,1333.40,1333.40,1353.25,10081,135159,180547916.00,
500012,ANDHRA PETRO,B ,Q,11.15,12.24,11.15,11.69,11.69,11.24,286,64393,757142.00,
500013,ANSAL INFRAS,B ,Q,29.20,29.95,28.75,29.40,29.40,29.20,605,37510,1109618.00,
500014,APPLE FINANC,B ,Q,2.82,3.00,2.78,3.00,3.00,3.08,35,4400,12795.00,
500020,BOM DYEING  ,B ,Q,80.00,81.85,78.70,79.60,79.60,79.95,5520,480967,38527372.00,
500023,ASIANHOTNR  ,B ,Q,110.10,112.50,109.90,110.10,110.10,109.00,20,225,24768.00,
500024,ASSAMCO     ,B ,Q,4.72,5.22,4.65,5.06,5.06,4.63,1842,869255,4376152.00,
500027,ATUL LTD.   ,A ,Q,1295.00,1305.05,1288.05,1293.90,1293.90,1295.75,1007,20035,26030886.00,
500028,ATV PROJECTS,T ,Q,2.97,2.97,2.76,2.97,2.97,2.83,63,6906,20250.00,
500029,AUTOLITE(I) ,B ,Q,33.15,33.90,33.00,33.20,33.20,34.00,26,327,10849.00,
500030,AUTORID.FIN ,B ,Q,0.82,0.82,0.82,0.82,0.82,0.75,2,100,82.00,
500031,BAJAJ ELECT.,A ,Q,227.00,228.00,219.50,220.60,220.60,225.85,2067,60754,13566828.00,
500032,BAJAJHIND.LT,B ,Q,19.80,20.25,18.85,19.00,19.00,19.00,4724,1250831,24462079.00,
500033,FORCE MOTR  ,B ,Q,1418.00,1437.00,1392.00,1406.25,1406.25,1417.25,9502,130397,184642872.00,
500034,BAJFINANCE  ,A ,Q,4320.00,4320.00,4120.60,4176.30,4176.30,4337.70,1631,6435,27005857.00,
500038,BALRAM.CHINI,A ,Q,65.35,66.10,59.75,60.50,60.50,61.10,4121,326603,20543812.00,
500039,BANCO PROD. ,B ,Q,134.30,137.00,131.30,136.50,137.00,130.20,864,22484,3011909.00,
500040,CENTURY TEXT,A ,Q,532.00,532.15,521.00,522.80,522.80,526.80,4094,70436,37073558.00,
500041,BANNARI AMAN,B ,Q,1225.00,1225.00,1200.00,1219.75,1219.75,1188.75,20,31,37469.00,
500042,BASF INDIA  ,B ,Q,1168.80,1189.00,1155.10,1163.05,1155.10,1170.75,1644,6271,7351206.00,
500043,BATA INDIA  ,A ,Q,1310.00,1314.65,1296.00,1299.30,1299.30,1283.70,2407,17512,22818278.00,
500048,BEML LTD    ,A ,Q,996.90,996.90,972.10,978.30,978.30,990.30,6852,79866,78457939.00,
500049,BHARAT ELECT,A ,Q,3860.00,3939.00,3810.00,3821.05,3821.05,3837.60,12570,45291,175096369.00,
500052,BHANSALI ENG,B ,Q,18.50,18.50,18.00,18.20,18.20,19.00,18,2505,45640.00,
500055,BHUSH STEEL ,A ,Q,92.20,92.85,90.00,90.55,90.55,92.15,1688,68103,6201840.00,
500057,ABCIL       ,B ,Q,226.50,228.00,224.90,225.90,225.50,227.70,314,14767,3332331.00,
500058,BIHAR SPONGE,T ,Q,2.70,2.88,2.70,2.88,2.88,2.75,41,15577,44292.00,
500059,BINANI IND. ,B ,Q,105.00,105.90,103.00,103.30,103.30,105.90,536,19272,2006982.00,
500060,BIRLA ERIC. ,T ,Q,61.05,62.45,60.70,61.30,61.30,61.05,82,5964,367884.00,
500067,BLUE STAR   ,B ,Q,322.10,325.00,318.00,318.80,319.75,325.10,575,4773,1533174.00,
500068,DISA INDIA  ,B ,Q,5850.00,5850.00,5680.00,5799.00,5850.00,5801.00,53,106,613199.00,
500069,BNK CAPITAL ,B ,Q,40.00,42.00,40.00,41.75,42.00,39.95,34,2723,110447.00,
500074,BPL LTD.    ,B ,Q,34.30,39.45,33.20,37.75,37.75,34.05,7167,598904,21885769.00,
500078,CAMPH.& ALL ,B ,Q,268.20,273.90,266.00,269.90,272.90,271.90,246,7860,2116052.00,
500083,CENTURY EXT ,B ,Q,1.95,1.95,1.74,1.75,1.75,1.70,54,22981,41171.00,
500084,CESC LTD.   ,A ,Q,623.00,626.20,609.00,612.75,612.75,619.95,4405,63492,39266395.00,
