SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1427.20,1429.70,1375.25,1381.30,1381.30,1419.80,2678,14646,20524427.00,
500003,AEGIS LOGIS ,B ,Q,412.80,421.90,412.10,416.90,416.90,412.40,811,3741,1561795.00,
500008,AMAR RAJA BA,A ,Q,878.00,878.20,853.00,856.85,856.85,877.55,1104,9408,8150637.00,
500009,A.SARABHAI  ,B ,Q,3.92,4.22,3.89,4.22,4.22,4.09,53,6689,27052.00,
500010,HDFC        ,A ,Q,1337.00,1372.40,1336.00,1345.70,1345.70,1341.00,13307,146659,199138080.00,
500012,ANDHRA PETRO,B ,Q,10.52,11.25,10.25,11.18,11.15,10.82,134,19616,211866.00,
500013,ANSAL INFRAS,B ,Q,28.50,28.75,27.90,28.10,28.20,28.35,283,17294,488933.00,
500014,APPLE FINANC,B ,Q,2.74,2.74,2.51,2.56,2.56,2.61,8,1520,3936.00,
500020,BOM DYEING  ,B ,Q,74.30,74.70,71.00,72.85,72.85,73.95,5043,399186,29141941.00,
500023,ASIANHOTNR  ,B ,Q,108.00,112.80,107.50,109.20,110.00,108.20,40,2605,286509.00,
500024,ASSAMCO     ,B ,Q,5.00,5.04,4.91,4.96,4.94,5.01,247,144600,717846.00,
500027,ATUL LTD.   ,A ,Q,1311.25,1335.00,1289.80,1297.55,1290.05,1312.50,535,2343,3070915.00,
500028,ATV PROJECTS,T ,Q,2.86,3.02,2.82,2.85,2.85,2.88,25,3901,11250.00,
500029,AUTOLITE(I) ,B ,Q,33.90,33.90,30.70,31.45,31.45,31.50,46,2420,76072.00,
500030,AUTORID.FIN ,T ,Q,0.90,0.90,0.89,0.89,0.89,0.93,7,5189,4668.00,
500031,BAJAJ ELECT.,A ,Q,213.00,219.65,213.00,215.40,215.40,212.60,3639,452072,97311935.00,
500032,BAJAJHIND.LT,B ,Q,17.75,18.15,17.60,17.80,17.80,17.75,1219,525848,9408656.00,
500033,FORCE MOTR  ,B ,Q,1368.00,1375.00,1333.00,1337.75,1337.75,1363.50,5625,76999,103526317.00,
500034,BAJFINANCE  ,A ,Q,4096.75,4150.10,4070.00,4091.55,4095.00,4068.70,537,1291,5300183.00,
500038,BALRAM.CHINI,A ,Q,61.10,61.40,58.75,60.25,60.15,60.00,3575,76540,4609278.00,
500039,BANCO PROD. ,B ,Q,130.20,132.30,128.90,130.80,131.00,130.60,113,2082,272352.00,XD
500040,CENTURY TEXT,A ,Q,482.25,506.90,480.60,498.70,498.70,482.15,8795,164379,81461222.00,
500041,BANNARI AMAN,B ,Q,1140.00,1141.00,1140.00,1140.25,1141.00,1151.50,6,15,17105.00,
500042,BASF INDIA  ,B ,Q,1159.00,1159.90,1130.00,1140.60,1140.60,1150.65,685,2727,3110675.00,
500043,BATA INDIA  ,A ,Q,1244.85,1245.35,1201.00,1203.65,1203.65,1244.85,2410,21920,26563499.00,
500048,BEML LTD    ,A ,Q,986.45,1009.80,954.00,964.05,964.05,980.20,31987,344520,338646430.00,
500049,BHARAT ELECT,A ,Q,3719.00,3777.00,3620.00,3650.70,3650.70,3706.40,13560,57949,214248351.00,
500051,BHAG GAS    ,Z ,Q,1.21,1.27,1.21,1.27,1.27,1.27,11,2105,2661.00,
500052,BHANSALI ENG,B ,Q,17.50,17.80,17.50,17.50,17.50,17.50,22,1700,29900.00,
500055,BHUSH STEEL ,A ,Q,87.10,91.00,87.10,88.40,87.75,87.65,3251,134667,12024616.00,
500057,ABCIL       ,B ,Q,219.00,221.00,216.00,217.10,217.00,220.00,327,4470,977672.00,
500058,BIHAR SPONGE,T ,Q,2.75,2.99,2.75,2.76,2.75,2.89,41,12960,36708.00,
500059,BINANI IND. ,B ,Q,103.50,103.50,101.20,102.10,102.10,103.00,382,6680,683502.00,
500060,BIRLA ERIC. ,T ,Q,59.65,60.10,59.00,59.85,59.30,60.45,70,6005,359168.00,
500067,BLUE STAR   ,B ,Q,310.00,311.30,301.50,308.25,308.25,306.65,487,3077,945707.00,
500068,DISA INDIA  ,B ,Q,5429.00,5596.00,5300.00,5311.00,5310.00,5303.00,57,82,442181.00,
500069,BNK CAPITAL ,B ,Q,39.70,39.85,36.80,36.90,36.80,36.60,21,625,23556.00,
500074,BPL LTD.    ,B ,Q,36.80,36.80,34.80,35.10,35.10,36.70,1374,90811,3245267.00,
500078,CAMPH.& ALL ,B ,Q,255.20,267.00,252.10,254.20,261.00,257.20,173,4013,1023111.00,
500083,CENTURY EXT ,B ,Q,1.70,1.74,1.65,1.66,1.66,1.71,24,11996,20093.00,
500084,CESC LTD.   ,A ,Q,582.10,592.00,566.60,588.35,588.35,572.50,5532,87748,51140575.00,
500085,CHAMBAL FERT,B ,Q,65.10,67.45,64.75,67.10,67.40,65.45,2288,110167,7313858.00,
500086,EXIDE IND.  ,A ,Q,178.80,180.60,175.30,176.20,176.20,177.95,2725,145554,25983339.00,
500087,CIPLA LTD.  ,A ,Q,678.00,680.75,656.00,659.25,659.25,676.20,4231,146622,97501629.00,
500089,DIC INDIA   ,B ,Q,350.40,350.40,339.30,341.20,341.10,347.90,461,2763,943867.00,
500092,CRISIL LTD  ,A ,Q,2076.35,2099.40,2063.80,2080.10,2080.20,2081.45,365,757,1576116.00,
500093,CROMPT.GREAV,A ,Q,175.45,176.00,171.50,174.90,174.90,174.10,6611,305548,53271128.00,
500096,DABUR (I)   ,A ,Q,264.45,266.85,260.50,262.85,262.85,264.35,1985,58388,15400699.00,
500097,DALMIASUG   ,B ,Q,21.80,21.95,20.65,21.00,21.00,21.75,32,1306,27795.00,
500101,ARVIND Ltd  ,A ,Q,298.45,306.50,295.15,301.20,301.20,297.10,8045,265987,80002960.00,
500102,BALARPUR IND,B ,Q,14.90,14.90,14.50,14.60,14.60,14.70,616,179530,2633042.00,
500103,BHEL        ,A ,Q,272.60,276.75,262.40,264.55,264.55,274.05,14263,655554,175521622.00,
500104,HIND.PETRO  ,A ,Q,615.00,616.00,590.00,595.75,595.75,613.45,5678,120925,72824578.00,
500106,IFCI LTD    ,A ,Q,37.65,38.30,37.60,37.90,37.90,37.70,2372,673386,25609595.00,
500108,MAHA.TELE   ,B ,Q,29.00,29.00,28.10,28.45,28.45,29.00,2082,430472,12281857.00,
500109,MRPL        ,A ,Q,63.00,63.30,61.90,62.20,62.95,63.25,1486,69168,4318882.00,
500110,CHENNAI PET.,B ,Q,76.00,77.45,75.85,76.65,76.65,76.25,1003,37011,2837324.00,
500111,REL.CAP.    ,A ,Q,448.00,452.80,442.40,444.60,444.60,447.05,11778,318339,142507507.00,
500112,STATE BANK  ,A ,Q,297.90,297.90,288.30,289.55,289.55,295.55,30795,1505958,439677940.00,
500113,STEEL AUTH. ,A ,Q,70.55,70.55,67.50,67.75,67.75,70.00,4750,576838,39579124.00,
500114,TITAN       ,A ,Q,423.45,425.95,415.80,423.05,423.05,422.20,2615,70932,29872043.00,
500116,IDBI BANK L ,A ,Q,73.00,74.80,72.75,73.05,73.05,74.80,2721,324581,23892062.00,
500117,DCW LTD.    ,B ,Q,18.30,18.65,18.10,18.55,18.55,18.20,759,121448,2239322.00,
500119,DHAMPUR SUGA,B ,Q,40.40,41.20,39.90,40.00,40.00,40.40,129,7006,282694.00,
500120,DIAMINES&CHM,B ,Q,27.55,29.00,27.55,28.55,28.55,29.95,10,495,13919.00,
500123,ELANTAS     ,B ,Q,1105.00,1119.00,1080.00,1098.50,1098.50,1130.00,719,7578,8323495.00,
500124,DR.REDDY'S  ,A ,Q,3251.10,3278.50,3227.85,3246.10,3248.90,3274.95,4451,40524,131698987.00,
500125,E.I.D.PAR   ,A ,Q,177.15,178.90,175.70,176.85,176.90,176.00,435,9177,1624914.00,
500126,MERCK LTD   ,B ,Q,826.00,828.25,804.00,806.25,806.25,823.75,678,10342,8406993.00,
500128,ELEC.CASTING,B ,Q,17.25,17.45,17.15,17.20,17.20,17.45,287,55497,959991.00,
500132,EMPEE SUGARS,B ,Q,3.40,3.40,3.28,3.28,3.28,3.32,12,1512,5001.00,
500133,ESAB INDIA  ,B ,Q,696.25,700.00,696.25,699.00,700.00,713.25,4,54,37740.00,
500134,ESSAR OIL   ,A ,Q,108.10,109.80,107.25,108.05,108.05,108.00,942,55176,5987435.00,
500135,ESSEL PROP  ,B ,Q,118.30,118.50,116.00,116.60,116.60,117.30,432,11330,1323308.00,
500136,ESTER INDUS.,B ,Q,16.50,16.90,16.00,16.50,16.90,16.50,65,19950,328593.00,
500139,FEDDER.LLYOD,B ,Q,67.05,67.90,65.60,66.30,66.00,66.35,132,5445,363198.00,
500141,FERRO ALLOYS,B ,Q,5.48,5.48,5.10,5.18,5.18,5.27,117,23642,123552.00,
500142,FGP LTD.    ,B ,Q,1.95,1.95,1.95,1.95,1.95,1.97,3,99,193.00,
500144,FINOL. CABLE,A ,Q,272.20,272.20,265.10,269.10,267.15,271.20,1709,43216,11586475.00,
500147,CMI FPE     ,B ,Q,410.80,411.00,408.00,408.60,408.60,410.30,27,207,84593.00,
500148,UFLEX LTD   ,B ,Q,137.10,137.10,135.05,135.25,135.25,137.25,432,17154,2327391.00,
500150,FOSECO INDIA,B ,Q,1218.25,1232.75,1208.00,1209.50,1209.50,1214.00,30,125,151926.00,
500151,GOLDEN TOB  ,B ,Q,44.00,45.90,44.00,44.35,44.35,46.35,73,2265,100987.00,
500153,GANESH BENZO,B ,Q,9.20,9.24,8.66,8.84,8.84,9.07,84,13775,122677.00,
500155,GARDEN SILK ,B ,Q,28.90,28.90,27.70,27.70,27.70,28.25,26,1794,50008.00,
500159,METROGLOBL  ,B ,Q,68.45,72.00,68.10,69.60,69.60,72.80,33,1536,107137.00,
500160,GTL LTD.    ,B ,Q,16.50,16.50,15.30,15.85,15.85,16.00,491,57539,913016.00,
500162,PARRYSUGR   ,B ,Q,19.40,19.40,19.20,19.30,19.30,18.85,20,109,2106.00,
500163,GODFREY PH  ,B ,Q,489.00,489.00,464.00,468.90,465.20,478.60,735,3111,1460480.00,
500164,GODREJ IND  ,A ,Q,333.85,336.10,321.30,328.75,328.75,333.85,2465,31075,10232116.00,
500165,KANSAI NERO ,B ,Q,2347.90,2347.90,2300.00,2309.75,2310.00,2351.65,309,599,1391322.00,
500166,GOODRICKE   ,B ,Q,141.50,143.00,140.00,141.30,141.30,140.70,299,15912,2242368.00,
500168,GOODYEAR (I),B ,Q,614.00,620.00,595.00,601.25,601.25,612.75,409,5963,3639515.00,
500170,GTN INDUS   ,B ,Q,10.00,10.10,10.00,10.10,10.10,10.18,4,2000,20100.00,
500171,GHCL LTD    ,B ,Q,71.15,71.30,69.50,69.85,69.70,70.95,302,12310,862422.00,
500173,GUJ.FLOURO  ,B ,Q,775.05,775.05,755.70,757.95,761.00,775.50,252,2289,1753825.00,
500179,HCL INFOSYS ,B ,Q,48.75,51.50,48.70,50.25,50.25,48.30,10820,992412,50125200.00,
500180,HDFC BANK   ,A ,Q,1054.00,1055.00,1036.05,1039.95,1042.00,1052.60,5138,99292,103801591.00,
