SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1381.80,1454.65,1372.50,1442.30,1442.30,1374.25,6958,45028,64412319.00,
500003,AEGIS LOGIS ,B ,Q,437.00,440.80,433.00,435.20,435.20,430.60,309,1807,789749.00,
500008,AMAR RAJA BA,A ,Q,887.30,900.00,875.60,881.85,881.85,885.15,2083,22397,19962669.00,
500009,A.SARABHAI  ,B ,Q,3.90,4.03,3.85,3.87,3.87,3.96,74,8769,34118.00,
500010,HDFC        ,A ,Q,1280.00,1298.75,1268.30,1288.10,1288.10,1268.50,12485,264199,340562194.00,
500012,ANDHRA PETRO,B ,Q,10.65,11.19,10.55,10.62,10.62,10.74,215,40515,437570.00,
500013,ANSAL INFRAS,B ,Q,29.75,30.40,29.05,29.30,29.15,29.90,660,43956,1303129.00,
500014,APPLE FINANC,B ,Q,2.45,2.64,2.45,2.63,2.64,2.54,33,3051,7752.00,
500020,BOM DYEING  ,B ,Q,79.80,81.60,78.40,78.60,78.60,79.15,5610,427901,34201070.00,
500023,ASIANHOTNR  ,B ,Q,110.50,113.90,108.50,113.80,113.80,114.20,28,1574,174598.00,
500024,ASSAMCO     ,B ,Q,4.53,4.60,4.45,4.48,4.48,4.55,318,375093,1680814.00,
500027,ATUL LTD.   ,A ,Q,1319.95,1319.95,1266.35,1269.50,1279.95,1294.00,383,1275,1644979.00,
500028,ATV PROJECTS,T ,Q,3.00,3.05,2.86,3.05,3.05,3.00,37,4327,12605.00,
500029,AUTOLITE(I) ,B ,Q,34.95,35.00,33.00,33.20,33.00,35.65,39,5101,177069.00,
500030,AUTORID.FIN ,B ,Q,0.62,0.63,0.62,0.63,0.63,0.63,5,5150,3194.00,
500031,BAJAJ ELECT.,A ,Q,224.00,225.70,218.80,223.65,223.65,224.60,4582,100594,22299471.00,
500032,BAJAJHIND.LT,B ,Q,17.60,17.80,17.40,17.45,17.45,17.50,1685,410835,7222206.00,
500033,FORCE MOTR  ,B ,Q,1313.00,1357.00,1306.50,1313.25,1313.25,1309.60,10620,159124,211979288.00,
500034,BAJFINANCE  ,A ,Q,4216.75,4386.00,4210.00,4310.50,4310.50,4184.85,1549,5294,22856119.00,
500038,BALRAM.CHINI,A ,Q,57.90,58.50,56.90,57.15,57.00,57.75,540,27958,1607624.00,
500039,BANCO PROD. ,B ,Q,131.20,133.30,120.00,128.50,129.10,136.65,1906,55664,7102222.00,
500040,CENTURY TEXT,A ,Q,523.95,539.65,521.00,526.90,526.90,519.30,6653,127739,67923380.00,
500041,BANNARI AMAN,B ,Q,1190.00,1200.00,1136.00,1178.50,1200.00,1193.95,54,436,513580.00,
500042,BASF INDIA  ,B ,Q,1198.50,1216.90,1198.50,1205.85,1211.00,1193.60,872,4364,5254689.00,
500043,BATA INDIA  ,A ,Q,1260.00,1302.95,1260.00,1283.95,1283.95,1257.75,2646,20380,26229107.00,
500046,BEST&CROMPT.,Z ,Q,3.95,3.95,3.95,3.95,3.95,3.80,2,10000,39500.00,
500048,BEML LTD    ,A ,Q,925.30,967.50,915.15,955.05,955.05,925.15,22269,241344,229276150.00,
500049,BHARAT ELECT,A ,Q,3635.00,3747.20,3603.10,3664.10,3664.10,3625.25,8094,33606,123793218.00,
500052,BHANSALI ENG,B ,Q,19.40,19.45,18.00,18.10,18.10,19.00,72,20606,376737.00,
500055,BHUSH STEEL ,A ,Q,87.35,91.95,87.30,88.90,89.40,88.75,2831,85270,7651128.00,
500057,ABCIL       ,B ,Q,232.00,233.50,229.50,230.20,230.20,231.55,460,36556,8441582.00,
500058,BIHAR SPONGE,T ,Q,2.53,2.78,2.52,2.68,2.68,2.65,80,21259,54385.00,
500059,BINANI IND. ,B ,Q,108.10,109.00,105.70,107.00,107.00,106.70,387,17501,1881272.00,
500060,BIRLA ERIC. ,T ,Q,62.30,63.90,62.00,62.40,62.00,62.35,93,8132,511100.00,
500067,BLUE STAR   ,B ,Q,324.00,329.95,322.55,328.60,328.60,324.40,447,3928,1281850.00,
500068,DISA INDIA  ,B ,Q,5550.00,5999.00,5130.00,5881.00,5881.00,5106.00,791,1522,8583194.00,
500069,BNK CAPITAL ,B ,Q,40.05,41.70,38.00,39.30,39.30,40.00,34,1883,72491.00,
500074,BPL LTD.    ,B ,Q,32.85,34.35,32.55,32.85,32.85,32.50,1887,147402,4919450.00,
500078,CAMPH.& ALL ,B ,Q,271.80,277.70,269.90,273.50,274.00,278.10,202,4772,1298814.00,
500083,CENTURY EXT ,B ,Q,1.75,1.75,1.65,1.65,1.65,1.63,64,47111,77841.00,
500084,CESC LTD.   ,A ,Q,712.00,712.00,605.20,613.15,613.15,697.95,15173,214331,136530701.00,
500085,CHAMBAL FERT,B ,Q,65.35,66.35,65.10,65.55,65.55,65.35,1770,76883,5062177.00,
500086,EXIDE IND.  ,A ,Q,176.25,183.95,175.95,180.00,180.00,176.25,3892,193258,35014872.00,
500087,CIPLA LTD.  ,A ,Q,669.15,678.90,668.00,670.40,670.40,668.10,6631,148122,99658693.00,
500089,DIC INDIA   ,B ,Q,340.10,349.90,340.10,345.00,345.00,339.00,64,460,159163.00,
500092,CRISIL LTD  ,A ,Q,2139.95,2167.95,2071.10,2134.15,2139.55,2096.55,597,1096,2312934.00,
500093,CROMPT.GREAV,A ,Q,175.00,175.00,169.00,171.75,171.75,173.80,9921,428794,73431756.00,
500096,DABUR (I)   ,A ,Q,272.00,272.45,264.50,266.70,266.70,272.05,2409,66142,17735254.00,
500097,DALMIASUG   ,B ,Q,21.50,22.20,21.50,21.65,21.65,21.40,23,3805,82545.00,
500101,ARVIND Ltd  ,A ,Q,313.85,313.85,304.90,307.15,307.15,312.65,7558,258269,79782708.00,
500102,BALARPUR IND,B ,Q,15.20,15.20,14.85,14.95,14.95,15.05,389,133820,2008633.00,
500103,BHEL        ,A ,Q,259.55,261.50,255.00,259.25,259.25,259.55,10231,515195,133387112.00,XD
500104,HIND.PETRO  ,A ,Q,626.60,643.60,594.00,597.45,597.45,626.60,16060,296891,183076602.00,
500106,IFCI LTD    ,A ,Q,37.65,38.05,36.90,37.10,37.10,37.60,1696,421726,15775827.00,
500108,MAHA.TELE   ,B ,Q,27.50,28.30,27.50,27.60,27.60,27.40,1538,260123,7245356.00,
500109,MRPL        ,A ,Q,57.90,57.90,55.20,56.20,56.20,59.05,14523,373283,20913031.00,
500110,CHENNAI PET.,B ,Q,80.15,81.85,77.50,77.90,78.35,80.35,2595,117014,9307772.00,
500111,REL.CAP.    ,A ,Q,466.20,467.85,451.60,454.45,454.45,463.15,18488,490365,224895254.00,
500112,STATE BANK  ,A ,Q,310.90,313.15,305.05,306.80,306.80,307.05,46511,2604026,805825236.00,
500113,STEEL AUTH. ,A ,Q,74.90,76.20,74.30,74.90,74.90,75.25,4257,400747,30188851.00,
500114,TITAN       ,A ,Q,430.00,431.15,415.25,418.05,418.05,427.10,3699,79602,33443035.00,
500116,IDBI BANK L ,A ,Q,66.65,70.35,66.65,68.55,68.55,67.40,4572,555230,38220673.00,
500117,DCW LTD.    ,B ,Q,15.00,16.15,14.85,15.80,15.80,16.45,1472,328672,5127032.00,
500119,DHAMPUR SUGA,B ,Q,39.80,40.60,39.30,39.85,40.20,40.00,190,7738,308100.00,
500120,DIAMINES&CHM,B ,Q,31.30,32.70,29.90,30.00,30.00,31.20,56,8755,268896.00,
500123,ELANTAS     ,B ,Q,1195.00,1215.00,1172.00,1184.75,1199.00,1169.35,816,6460,7748099.00,
500124,DR.REDDY'S  ,A ,Q,3348.00,3399.90,3337.25,3350.50,3346.00,3335.95,3138,19658,66382117.00,
500125,E.I.D.PAR   ,A ,Q,182.10,183.45,174.25,175.05,175.05,181.30,891,18512,3268760.00,
500126,MERCK LTD   ,B ,Q,862.00,862.00,830.00,839.00,839.00,860.20,586,5997,5094242.00,
500128,ELEC.CASTING,B ,Q,17.45,17.75,17.10,17.45,17.35,17.50,797,181272,3139035.00,
500132,EMPEE SUGARS,B ,Q,3.42,3.59,3.32,3.32,3.32,3.39,32,4804,16375.00,
500133,ESAB INDIA  ,B ,Q,664.00,674.00,658.75,666.25,670.00,658.90,109,602,400633.00,
500134,ESSAR OIL   ,A ,Q,113.50,115.45,112.00,112.60,112.60,113.50,2657,65677,7464494.00,
500135,ESSEL PROP  ,B ,Q,121.00,121.70,118.90,119.30,119.30,119.75,336,12615,1509933.00,
500136,ESTER INDUS.,B ,Q,17.50,18.35,16.80,17.20,17.20,17.65,284,33340,572503.00,
500139,FEDDER.LLYOD,B ,Q,66.95,67.00,64.80,64.90,64.90,66.10,279,11529,756008.00,
500141,FERRO ALLOYS,B ,Q,5.15,5.60,5.00,5.04,5.04,5.18,260,54300,278692.00,
500142,FGP LTD.    ,B ,Q,2.18,2.18,2.18,2.18,2.18,2.08,3,68,148.00,
500144,FINOL. CABLE,A ,Q,268.00,279.95,268.00,275.20,275.20,265.10,5676,96767,26760744.00,
500145,FIRST LEASIN,Z ,Q,3.62,3.66,3.62,3.62,3.62,3.81,39,8965,32593.00,
500148,UFLEX LTD   ,B ,Q,146.40,151.90,146.05,147.00,147.00,146.35,1570,60032,8961644.00,
500150,FOSECO INDIA,B ,Q,1231.50,1259.00,1230.00,1239.75,1239.75,1254.05,126,423,524285.00,
500151,GOLDEN TOB  ,B ,Q,43.90,44.00,42.90,43.15,43.00,43.95,153,5215,226377.00,
500153,GANESH BENZO,B ,Q,6.24,6.49,6.10,6.26,6.26,6.18,54,12544,78586.00,
500155,GARDEN SILK ,B ,Q,30.10,30.10,29.05,29.15,29.15,29.60,59,11437,335988.00,
500159,METROGLOBL  ,B ,Q,73.00,73.00,62.05,67.70,68.00,74.85,355,22658,1516084.00,
500160,GTL LTD.    ,B ,Q,15.70,16.20,15.50,15.80,15.80,15.35,426,49277,779024.00,
500162,PARRYSUGR   ,B ,Q,18.15,19.75,18.15,19.50,19.50,19.90,18,355,6803.00,
500163,GODFREY PH  ,B ,Q,498.45,504.50,498.00,499.90,499.00,497.40,289,1374,688409.00,
500164,GODREJ IND  ,A ,Q,330.05,331.70,321.75,323.35,323.35,327.30,3365,63950,20869002.00,
500165,KANSAI NERO ,B ,Q,2411.00,2452.80,2405.10,2424.75,2420.00,2424.90,673,4252,10335403.00,
500166,GOODRICKE   ,B ,Q,154.80,155.00,149.50,152.80,152.90,152.20,253,10421,1585568.00,
500168,GOODYEAR (I),B ,Q,599.75,615.00,594.00,602.25,602.25,592.55,841,19296,11635702.00,
500170,GTN INDUS   ,B ,Q,12.94,12.94,10.44,12.24,12.24,11.20,14,4067,44603.00,
500171,GHCL LTD    ,B ,Q,72.50,72.50,70.80,71.10,72.00,71.05,475,24391,1744807.00,
500173,GUJ.FLOURO  ,B ,Q,750.00,756.50,731.80,738.60,739.50,749.95,336,2718,2018702.00,
500174,GUJ.LEASE   ,B ,Q,2.20,2.20,2.20,2.20,2.20,2.16,2,1000,2200.00,
500179,HCL INFOSYS ,B ,Q,46.05,51.90,46.05,50.80,50.80,46.00,13806,1485821,73233372.00,
500180,HDFC BANK   ,A ,Q,1078.00,1083.75,1062.50,1067.10,1067.10,1065.85,6314,409477,439893545.00,
500182,HEROMOTOCO  ,A ,Q,2830.00,2859.90,2793.05,2806.25,2806.25,2852.50,3857,19464,54781756.00,
500183,HIMACHAL FUT,B ,Q,16.25,16.65,16.15,16.20,16.20,16.10,2289,1657101,27077366.00,
500184,HIMADRI CHEM,B ,Q,20.00,20.35,18.90,19.10,19.10,20.00,185,18447,355578.00,
500185,HIND.CONSTN.,A ,Q,35.60,36.65,35.40,35.65,35.65,35.20,6328,1187280,42724502.00,
