SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1414.60,1421.00,1394.00,1402.00,1402.00,1395.20,1519,11521,16180283.00,
500003,AEGIS LOGIS ,B ,Q,416.20,424.00,415.90,422.30,422.30,415.20,424,4462,1876637.00,
500008,AMAR RAJA BA,A ,Q,883.00,890.00,869.00,874.20,874.20,876.95,917,7362,6433510.00,
500009,A.SARABHAI  ,B ,Q,4.38,4.45,3.90,3.95,3.95,4.20,67,16884,69571.00,
500010,HDFC        ,A ,Q,1342.10,1371.25,1319.00,1338.15,1338.15,1336.15,9286,146302,196015370.00,
500012,ANDHRA PETRO,B ,Q,10.71,11.06,10.71,10.94,10.85,10.70,97,39518,432687.00,
500013,ANSAL INFRAS,B ,Q,28.50,29.50,28.50,29.35,29.20,28.60,630,41519,1206206.00,
500014,APPLE FINANC,B ,Q,2.81,2.81,2.51,2.53,2.51,2.55,123,8652,22223.00,
500020,BOM DYEING  ,B ,Q,73.20,81.65,72.05,81.00,81.00,72.70,25071,2412879,191066729.00,
500023,ASIANHOTNR  ,B ,Q,110.00,111.90,109.10,109.20,109.70,113.40,26,707,77646.00,
500024,ASSAMCO     ,B ,Q,4.89,4.89,4.71,4.74,4.74,4.82,400,279867,1338410.00,
500027,ATUL LTD.   ,A ,Q,1281.00,1323.45,1265.00,1289.55,1296.95,1281.00,432,1385,1792801.00,
500028,ATV PROJECTS,T ,Q,3.02,3.02,2.80,2.82,2.81,2.88,22,3077,8925.00,
500029,AUTOLITE(I) ,B ,Q,31.20,33.70,31.20,33.25,32.50,32.95,79,1938,63223.00,
500030,AUTORID.FIN ,T ,Q,0.86,0.86,0.86,0.86,0.86,0.89,3,4001,3440.00,
500031,BAJAJ ELECT.,A ,Q,214.95,225.75,212.80,223.45,223.45,215.40,4536,138254,30472822.00,
500032,BAJAJHIND.LT,B ,Q,17.90,18.10,17.65,17.90,17.90,17.85,1269,1610383,28742693.00,
