SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1275.00,1286.05,1262.10,1267.05,1267.05,1261.30,725,4855,6181897.00,
500003,AEGIS LOGIS ,B ,Q,443.95,455.55,432.65,445.35,445.35,445.40,1126,131365,58118861.00,
500008,AMAR RAJA BA,A ,Q,915.00,937.80,897.60,916.95,916.95,910.45,3726,36650,33784359.00,
500009,A.SARABHAI  ,B ,Q,4.05,4.54,4.05,4.54,4.54,4.06,49,3794,16413.00,
500010,HDFC        ,A ,Q,1244.00,1252.25,1223.95,1233.10,1233.10,1232.40,5733,72523,90034096.00,
500012,ANDHRA PETRO,B ,Q,13.00,13.00,12.46,12.70,12.71,12.90,168,30465,387708.00,
500013,ANSAL INFRAS,B ,Q,27.00,29.15,26.85,27.85,27.85,27.30,911,67236,1884110.00,
500014,APPLE FINANC,B ,Q,2.50,2.69,2.50,2.55,2.54,2.45,36,5881,15322.00,
500020,BOM DYEING  ,B ,Q,83.55,85.45,81.25,82.30,82.30,83.10,12601,1328472,110898798.00,
500023,ASIANHOTNR  ,B ,Q,127.00,127.00,122.30,122.55,124.80,126.00,40,685,84524.00,
500024,ASSAMCO     ,B ,Q,4.84,4.98,4.77,4.80,4.80,4.84,386,204457,991848.00,
500027,ATUL LTD.   ,A ,Q,1322.00,1335.00,1280.00,1286.85,1286.85,1326.10,805,3511,4591521.00,
500028,ATV PROJECTS,T ,Q,2.95,3.05,2.94,3.05,3.05,3.09,26,2126,6331.00,
500029,AUTOLITE(I) ,B ,Q,36.25,37.05,36.10,36.90,36.90,36.35,24,1547,56614.00,
500030,AUTORID.FIN ,B ,Q,0.70,0.72,0.70,0.72,0.72,0.73,6,1464,1049.00,
500031,BAJAJ ELECT.,A ,Q,227.50,229.30,223.10,224.35,224.35,225.90,2567,65380,14813439.00,
500032,BAJAJHIND.LT,B ,Q,18.95,19.30,18.70,18.80,18.80,18.90,1551,391503,7432897.00,
500033,FORCE MOTR  ,B ,Q,1147.00,1363.90,1145.00,1363.90,1363.90,1136.60,73284,1178745,1520483508.00,
500034,BAJFINANCE  ,A ,Q,4180.00,4225.00,4066.50,4125.45,4212.55,4177.95,968,3520,14514927.00,
