SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1366.50,1376.00,1341.25,1359.50,1361.20,1361.80,1449,9115,12333198.00,
500003,AEGIS LOGIS ,B ,Q,417.25,432.00,417.25,427.40,429.40,415.50,405,2793,1189942.00,
500008,AMAR RAJA BA,A ,Q,845.00,864.85,840.10,857.60,856.40,841.15,2570,23556,20194412.00,
500009,A.SARABHAI  ,B ,Q,3.90,4.19,3.75,4.13,4.15,4.02,87,20567,80531.00,
500010,HDFC        ,A ,Q,1255.00,1260.00,1241.20,1254.30,1253.05,1247.40,6324,60334,75401839.00,
500012,ANDHRA PETRO,B ,Q,11.00,11.00,10.11,10.61,10.61,10.74,246,55354,590480.00,
500013,ANSAL INFRAS,B ,Q,27.90,29.15,27.60,28.65,28.65,27.00,1999,153532,4336876.00,
500014,APPLE FINANC,B ,Q,2.69,2.69,2.43,2.45,2.45,2.55,39,7600,19522.00,
500020,BOM DYEING  ,B ,Q,78.70,82.65,76.50,81.80,81.80,77.75,12171,1112791,89549345.00,
500023,ASIANHOTNR  ,B ,Q,114.00,118.45,113.35,115.05,117.00,115.00,31,520,59586.00,
500024,ASSAMCO     ,B ,Q,4.69,4.69,4.42,4.47,4.47,4.57,314,176926,796496.00,
500027,ATUL LTD.   ,A ,Q,1302.20,1320.00,1290.00,1293.40,1293.40,1297.85,271,843,1094925.00,
500028,ATV PROJECTS,T ,Q,3.00,3.00,2.85,3.00,3.00,3.00,26,4515,13037.00,
500029,AUTOLITE(I) ,B ,Q,34.80,35.25,34.80,35.20,35.20,36.20,19,930,32701.00,
500030,AUTORID.FIN ,B ,Q,0.64,0.66,0.64,0.65,0.65,0.65,8,4094,2653.00,
500031,BAJAJ ELECT.,A ,Q,221.00,225.00,200.95,221.90,223.05,219.80,14385,374759,80116374.00,
500032,BAJAJHIND.LT,B ,Q,17.60,18.10,17.30,17.45,17.45,17.35,3995,1082048,19070958.00,
500033,FORCE MOTR  ,B ,Q,1286.10,1333.00,1276.00,1307.55,1307.55,1282.75,15026,186532,244050678.00,
500034,BAJFINANCE  ,A ,Q,4122.55,4160.00,4065.00,4122.55,4140.00,4108.00,933,2570,10583371.00,
500038,BALRAM.CHINI,A ,Q,55.60,58.85,55.60,58.50,58.50,56.60,1662,49533,2864385.00,
500039,BANCO PROD. ,B ,Q,135.00,137.00,133.95,134.45,134.45,134.60,532,13606,1842795.00,
500040,CENTURY TEXT,A ,Q,502.00,516.55,499.85,514.40,514.40,500.25,5252,118738,60521233.00,
500041,BANNARI AMAN,B ,Q,1121.00,1201.95,1121.00,1180.70,1197.00,1142.10,118,4238,5021608.00,
500042,BASF INDIA  ,B ,Q,1207.05,1220.00,1201.00,1216.85,1216.85,1208.20,476,2704,3274788.00,
500043,BATA INDIA  ,A ,Q,1250.00,1292.45,1242.35,1255.20,1255.20,1292.90,5951,47240,59802116.00,
500048,BEML LTD    ,A ,Q,968.40,983.25,915.00,936.40,936.40,960.15,23464,292332,276776392.00,
500049,BHARAT ELECT,A ,Q,3520.00,3709.85,3464.05,3684.45,3684.45,3499.75,14695,74958,270517440.00,
500051,BHAG GAS    ,Z ,Q,1.35,1.41,1.30,1.36,1.36,1.35,26,111411,145660.00,
500052,BHANSALI ENG,B ,Q,18.30,18.45,17.30,17.90,18.45,17.10,18,7502,137285.00,
500055,BHUSH STEEL ,A ,Q,90.00,93.00,89.55,90.10,90.10,91.90,1781,57775,5262885.00,
500057,ABCIL       ,B ,Q,234.90,243.35,230.00,232.85,232.85,223.20,6022,199099,46591245.00,
500058,BIHAR SPONGE,T ,Q,2.76,2.90,2.75,2.75,2.75,2.89,35,3986,10992.00,
500059,BINANI IND. ,B ,Q,108.55,110.10,105.15,105.75,105.75,108.65,885,21547,2319963.00,
500060,BIRLA ERIC. ,T ,Q,63.55,65.65,63.20,64.85,64.85,64.15,92,4855,312825.00,
