SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1369.30,1389.45,1314.30,1364.30,1364.30,1399.85,3995,22098,30034963.00,
500003,AEGIS LOGIS ,B ,Q,702.00,706.00,675.50,678.50,678.50,701.75,1223,8994,6155935.00,
500008,AMAR RAJA BA,A ,Q,820.00,826.75,795.80,807.75,807.75,824.40,1380,10424,8468382.00,
500009,A.SARABHAI  ,B ,Q,4.75,4.81,4.50,4.77,4.57,5.00,55,7724,36488.00,
500010,HDFC        ,A ,Q,1190.00,1190.00,1151.35,1163.00,1163.00,1179.70,18998,373588,434193088.00,
500012,ANDHRA PETRO,B ,Q,12.75,13.14,12.52,12.94,13.00,12.99,249,47524,610589.00,
500013,ANSAL INFRAS,B ,Q,23.90,23.90,22.30,22.80,22.30,24.15,161,15124,350434.00,
500014,APPLE FINANC,B ,Q,1.78,2.14,1.60,1.85,1.85,1.82,90,11222,19888.00,
500020,BOM DYEING  ,B ,Q,67.00,67.15,64.60,65.35,65.35,67.15,2489,276245,18025633.00,
500023,ASIANHOTNR  ,B ,Q,100.00,100.00,98.30,98.40,100.00,101.70,6,814,81145.00,
500024,ASSAMCO     ,B ,Q,4.15,4.15,4.00,4.01,4.01,4.13,161,67103,271239.00,
500027,ATUL LTD.   ,A ,Q,1165.00,1177.50,1160.10,1168.75,1170.00,1167.55,178,1856,2168304.00,
500028,ATV PROJECTS,T ,Q,3.51,3.51,3.23,3.40,3.40,3.40,20,1502,5044.00,
500029,AUTOLITE(I) ,B ,Q,35.00,38.40,35.00,36.90,36.55,36.35,89,7296,267114.00,
500030,AUTORID.FIN ,T ,Q,0.82,0.82,0.82,0.82,0.82,0.79,8,700,574.00,
500031,BAJAJ ELECT.,A ,Q,234.80,237.00,229.00,230.35,230.95,234.90,2672,60775,14151748.00,
500032,BAJAJHIND   ,B ,Q,16.10,16.15,15.45,15.60,15.50,16.15,1052,260262,4082115.00,
500033,FORCE MOTR  ,B ,Q,1708.00,1718.00,1541.00,1570.00,1570.00,1720.75,20013,222610,358913290.00,
500034,BAJFINANCE  ,A ,Q,4255.00,4373.95,4114.50,4271.95,4260.00,4280.00,693,1728,7318545.00,
500038,BALRAM.CHINI,A ,Q,44.90,44.90,42.60,42.80,42.80,44.55,735,59796,2591594.00,
500039,BANCO PROD. ,B ,Q,126.60,126.60,118.20,122.70,123.00,125.50,279,8672,1047924.00,
500040,CENTURY TEXT,A ,Q,702.50,702.90,631.65,637.25,637.25,707.40,35121,819803,537482385.00,
500041,BANNARI AMAN,B ,Q,850.00,850.00,842.00,842.00,842.00,863.00,6,48,40626.00,
500042,BASF INDIA  ,B ,Q,1135.00,1145.45,1091.90,1108.90,1102.35,1137.25,896,3116,3482770.00,
500043,BATA INDIA  ,A ,Q,1072.90,1072.90,1014.70,1041.95,1036.70,1063.30,3293,37386,38632774.00,
500048,BEML LTD    ,A ,Q,1025.00,1034.00,941.00,949.00,949.00,1024.70,7054,54134,53356150.00,
500049,BHARAT ELECT,A ,Q,3285.00,3358.20,3075.50,3150.40,3150.40,3265.65,10668,41848,135628903.00,
500052,BHANSALI ENG,B ,Q,19.55,20.40,19.55,20.00,20.00,19.25,79,6812,135938.00,
500055,BHUSH STEEL ,A ,Q,63.10,64.65,61.05,61.35,61.50,63.00,1348,72548,4548798.00,
500057,ABCIL       ,B ,Q,212.00,212.50,207.00,207.50,209.00,214.00,67,701,146428.00,
500058,BIHAR SPONGE,T ,Q,2.83,3.00,2.83,2.92,3.00,2.96,21,3632,10758.00,
500059,BINANI IND. ,B ,Q,95.00,95.00,91.00,91.95,91.95,94.95,386,13542,1251851.00,
500060,BIRLA ERIC. ,T ,Q,63.00,63.00,61.55,62.05,62.05,63.00,70,4003,247284.00,
500067,BLUE STAR   ,B ,Q,305.00,306.55,299.75,300.50,300.50,307.10,456,4487,1352555.00,
500068,DISA INDIA  ,B ,Q,4712.00,4963.00,4712.00,4812.00,4810.00,5000.00,27,24,116108.00,
500069,BNK CAPITAL ,B ,Q,33.25,34.35,33.00,33.00,33.00,33.25,14,654,21667.00,
500074,BPL LTD.    ,B ,Q,29.90,31.60,28.45,28.80,28.80,30.05,1297,80060,2386948.00,
500078,CAMPH.& ALL ,B ,Q,283.00,283.00,250.00,254.00,255.60,262.40,127,4939,1266087.00,
500083,CENTURY EXT ,B ,Q,1.45,1.45,1.35,1.40,1.40,1.44,9,3002,4297.00,
500084,CESC LTD.   ,A ,Q,542.15,545.95,534.00,536.20,536.20,542.15,4204,38212,20577676.00,
500085,CHAMBAL FERT,B ,Q,65.85,65.85,63.20,63.65,63.65,64.75,531,22078,1409260.00,
500086,EXIDE IND.  ,A ,Q,162.70,163.45,154.70,155.05,155.05,162.10,5414,244322,38501239.00,
500087,CIPLA LTD.  ,A ,Q,660.25,661.10,632.00,636.25,636.25,662.50,9517,197474,126751500.00,
500089,DIC INDIA   ,B ,Q,410.80,410.80,396.00,399.20,399.50,408.50,102,2073,830940.00,
500092,CRISIL LTD  ,A ,Q,1990.30,2010.00,1950.85,2003.85,1998.00,1999.75,1535,4786,9511075.00,
500093,CROMPT.GREAV,A ,Q,170.80,170.80,164.45,165.80,166.10,170.35,3988,346495,57624800.00,
500096,DABUR (I)   ,A ,Q,271.00,272.00,261.35,262.85,262.85,264.00,8768,178567,47384222.00,
500097,DALMIASUG   ,B ,Q,18.50,19.30,18.50,18.50,18.50,18.65,19,1677,31085.00,
500101,ARVIND Ltd  ,A ,Q,269.90,270.60,252.50,254.20,254.20,270.60,4806,159080,41248379.00,
500102,BALARPUR IND,B ,Q,14.00,14.00,13.47,13.64,13.64,13.97,438,115845,1583539.00,
500103,BHEL        ,A ,Q,243.20,243.80,228.90,229.55,229.55,244.75,12583,403357,94601874.00,
