SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1340.00,1382.45,1335.55,1374.95,1374.00,1364.30,4554,16292,22192788.00,
500003,AEGIS LOGIS ,B ,Q,675.00,704.50,665.00,690.00,690.00,678.50,2508,19891,13743386.00,
500008,AMAR RAJA BA,A ,Q,821.00,829.90,802.55,823.25,822.00,807.75,2388,15803,12967960.00,
500009,A.SARABHAI  ,B ,Q,4.26,4.79,4.25,4.46,4.46,4.77,36,6527,28716.00,
500010,HDFC        ,A ,Q,1163.00,1173.00,1149.00,1154.60,1154.60,1163.00,11768,246559,285117586.00,
500012,ANDHRA PETRO,B ,Q,12.94,13.25,12.51,12.73,12.59,12.94,227,63932,819209.00,
500013,ANSAL INFRAS,B ,Q,22.65,22.80,22.00,22.15,22.40,22.80,503,39737,889331.00,
500014,APPLE FINANC,B ,Q,1.75,1.79,1.60,1.72,1.75,1.85,62,12972,22096.00,
500020,BOM DYEING  ,B ,Q,65.00,66.25,63.20,65.00,65.00,65.35,2890,239165,15387489.00,
500023,ASIANHOTNR  ,B ,Q,97.10,101.10,96.10,96.60,96.60,98.40,15,652,63883.00,
500024,ASSAMCO     ,B ,Q,4.00,4.02,3.87,3.89,3.89,4.01,302,272893,1072429.00,
500027,ATUL LTD.   ,A ,Q,1160.10,1228.35,1100.00,1121.60,1126.00,1168.75,1730,12980,15129756.00,
500028,ATV PROJECTS,T ,Q,3.24,3.50,3.23,3.37,3.39,3.40,48,9105,30004.00,
500029,AUTOLITE(I) ,B ,Q,37.00,37.00,35.60,35.65,35.60,36.90,70,1818,65587.00,
500030,AUTORID.FIN ,T ,Q,0.78,0.80,0.78,0.78,0.78,0.82,10,2200,1742.00,
500031,BAJAJ ELECT.,A ,Q,231.30,236.90,228.05,231.90,233.85,230.35,2609,52650,12287250.00,
