SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1415.05,1445.00,1405.10,1414.85,1414.85,1411.15,2013,11322,16132390.00,
500003,AEGIS LOGIS ,B ,Q,430.00,433.00,419.90,421.70,421.40,426.40,923,4416,1886063.00,
500008,AMAR RAJA BA,A ,Q,904.00,912.25,870.00,874.80,874.80,898.75,1528,16713,14904508.00,
500009,A.SARABHAI  ,B ,Q,3.78,4.09,3.78,3.84,3.90,3.91,54,5785,22204.00,
500010,HDFC        ,A ,Q,1333.00,1337.30,1306.50,1309.80,1309.80,1333.40,5871,93539,123197042.00,
500012,ANDHRA PETRO,B ,Q,11.60,11.89,11.01,11.54,11.54,11.69,185,24182,278474.00,
500013,ANSAL INFRAS,B ,Q,29.45,30.00,27.75,28.25,28.10,29.40,1082,95419,2762860.00,
500014,APPLE FINANC,B ,Q,2.98,3.31,2.62,2.68,2.64,3.00,53,6507,18891.00,
500020,BOM DYEING  ,B ,Q,80.25,80.55,77.00,77.80,77.80,79.60,4315,359614,28305462.00,
500023,ASIANHOTNR  ,B ,Q,109.00,111.00,108.00,110.40,110.90,110.10,24,379,41528.00,
500024,ASSAMCO     ,B ,Q,5.23,5.35,5.06,5.09,5.09,5.06,1044,394396,2036769.00,
500027,ATUL LTD.   ,A ,Q,1291.85,1314.25,1291.85,1310.35,1310.35,1293.90,306,1077,1410708.00,
500028,ATV PROJECTS,T ,Q,3.10,3.11,2.88,2.90,2.90,2.97,40,10911,33838.00,
500029,AUTOLITE(I) ,B ,Q,31.50,33.80,31.50,32.30,33.20,33.20,26,1318,42939.00,
500030,AUTORID.FIN ,T ,Q,0.86,0.86,0.86,0.86,0.86,0.82,2,10000,8600.00,
500031,BAJAJ ELECT.,A ,Q,221.30,224.00,214.25,217.75,217.75,220.60,2791,89523,19623328.00,
500032,BAJAJHIND.LT,B ,Q,19.05,19.30,18.40,18.50,18.50,19.00,1948,616801,11621325.00,
500033,FORCE MOTR  ,B ,Q,1414.00,1430.00,1361.50,1369.50,1369.50,1406.25,7224,98344,137766112.00,
500034,BAJFINANCE  ,A ,Q,4220.00,4250.00,4140.05,4161.40,4150.00,4176.30,569,2910,12267445.00,
500038,BALRAM.CHINI,A ,Q,61.00,61.70,59.50,60.15,60.15,60.50,1841,1358227,81032278.00,
500039,BANCO PROD. ,B ,Q,134.80,142.00,134.50,135.50,135.50,136.50,610,20660,2858246.00,
500040,CENTURY TEXT,A ,Q,514.50,528.80,506.00,508.10,508.10,522.80,4265,81020,41745469.00,
500042,BASF INDIA  ,B ,Q,1172.70,1173.30,1145.25,1163.55,1167.95,1163.05,544,2725,3170890.00,
500043,BATA INDIA  ,A ,Q,1305.90,1311.00,1270.00,1273.55,1276.00,1299.30,1314,7066,9110105.00,
500046,BEST&CROMPT.,Z ,Q,3.80,4.00,3.77,3.77,3.77,3.95,13,1500,5671.00,
500048,BEML LTD    ,A ,Q,979.00,1008.90,972.85,988.10,988.10,978.30,14231,171692,170279736.00,
500049,BHARAT ELECT,A ,Q,3859.00,3899.00,3711.00,3726.30,3726.30,3821.05,8434,33671,127983086.00,
500051,BHAG GAS    ,Z ,Q,1.48,1.48,1.40,1.40,1.40,1.41,4,101,145.00,
500052,BHANSALI ENG,B ,Q,18.00,18.90,18.00,18.00,18.00,18.20,69,32650,602535.00,
500055,BHUSH STEEL ,A ,Q,90.60,95.85,89.00,90.40,90.40,90.55,4591,192360,17772647.00,
500057,ABCIL       ,B ,Q,225.00,226.30,218.50,220.00,218.50,225.90,278,9916,2207054.00,
500058,BIHAR SPONGE,T ,Q,2.76,2.89,2.75,2.89,2.89,2.88,12,3020,8318.00,
500059,BINANI IND. ,B ,Q,105.00,106.40,103.00,103.60,103.60,103.30,390,8469,882092.00,
500060,BIRLA ERIC. ,T ,Q,62.45,62.45,60.70,61.10,61.00,61.30,98,11633,714513.00,
500067,BLUE STAR   ,B ,Q,321.75,321.75,310.00,311.20,313.00,318.80,428,2540,808085.00,
