SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1291.00,1291.00,1257.00,1261.55,1261.55,1284.80,1046,7604,9652666.00,
500003,AEGIS LOGIS ,B ,Q,423.00,445.00,422.00,426.00,426.00,423.85,530,6594,2821130.00,
500008,AMAR RAJA BA,A ,Q,861.00,899.40,861.00,889.85,889.85,860.65,2879,29195,25863982.00,
500009,A.SARABHAI  ,B ,Q,3.90,4.39,3.90,4.10,4.06,4.16,69,10206,41882.00,
500010,HDFC        ,A ,Q,1265.00,1285.00,1244.00,1270.30,1270.30,1265.65,8468,90069,113544921.00,
500012,ANDHRA PETRO,B ,Q,12.32,13.40,12.30,12.99,12.99,12.50,336,57038,734623.00,
500013,ANSAL INFRAS,B ,Q,26.75,29.50,26.75,28.20,28.20,26.65,1635,141464,4012234.00,
500014,APPLE FINANC,B ,Q,2.51,2.51,2.45,2.45,2.45,2.57,28,8450,21026.00,
500020,BOM DYEING  ,B ,Q,82.00,87.45,82.00,85.20,85.20,81.20,18983,1696326,144605339.00,
500023,ASIANHOTNR  ,B ,Q,124.00,130.80,123.00,129.00,128.75,125.65,44,781,96732.00,
500024,ASSAMCO     ,B ,Q,4.85,5.07,4.85,4.93,4.93,4.86,344,128149,634910.00,
500027,ATUL LTD.   ,A ,Q,1281.05,1334.85,1270.10,1324.25,1322.75,1291.70,953,5339,6937891.00,
500028,ATV PROJECTS,T ,Q,2.93,3.21,2.93,3.15,3.01,3.08,69,251978,756882.00,
500029,AUTOLITE(I) ,B ,Q,36.90,37.95,36.50,37.65,37.35,36.45,96,8102,303628.00,
500030,AUTORID.FIN ,B ,Q,0.70,0.70,0.70,0.70,0.70,0.73,13,5100,3570.00,
500031,BAJAJ ELECT.,A ,Q,232.50,234.60,226.30,227.45,227.45,232.75,1869,40890,9403632.00,
500032,BAJAJHIND.LT,B ,Q,19.05,19.55,19.05,19.20,19.20,19.00,1493,408258,7867431.00,
500033,FORCE MOTR  ,B ,Q,1152.00,1172.00,1140.00,1142.75,1142.75,1152.75,3870,40851,47082486.00,
500034,BAJFINANCE  ,A ,Q,4045.00,4224.70,4029.70,4153.65,4153.65,4044.05,1035,2882,11977970.00,
500038,BALRAM.CHINI,A ,Q,61.95,62.85,61.15,61.55,61.55,61.60,622,37078,2292561.00,
500039,BANCO PROD. ,B ,Q,138.00,140.85,137.85,139.10,139.10,138.40,457,13075,1823034.00,
500040,CENTURY TEXT,A ,Q,573.80,589.45,571.00,577.35,577.35,574.85,4786,102352,59550595.00,
500041,BANNARI AMAN,B ,Q,1150.00,1229.00,1136.00,1171.00,1171.00,1178.90,38,187,220641.00,
500042,BASF INDIA  ,B ,Q,1234.85,1271.80,1216.00,1228.40,1228.75,1233.85,2046,9115,11281303.00,
500043,BATA INDIA  ,A ,Q,1420.00,1420.00,1380.40,1389.65,1389.65,1429.20,1421,16015,22411226.00,
500046,BEST&CROMPT.,Z ,Q,3.99,3.99,3.80,3.80,3.80,3.99,4,304,1212.00,
500048,BEML LTD    ,A ,Q,903.00,931.75,895.50,924.20,924.20,903.40,8092,110318,101114832.00,
500049,BHARAT ELECT,A ,Q,3338.00,3498.50,3314.65,3421.85,3421.85,3332.30,9494,45222,154796010.00,
500051,BHAG GAS    ,Z ,Q,1.14,1.26,1.14,1.26,1.26,1.20,7,260,303.00,
500052,BHANSALI ENG,B ,Q,18.00,20.40,18.00,19.45,19.45,17.15,212,14209,278603.00,
500055,BHUSH STEEL ,A ,Q,83.40,84.60,82.80,84.00,84.00,83.15,531,18737,1572047.00,
500057,ABCIL       ,B ,Q,231.00,235.50,226.45,227.20,228.50,232.90,394,5042,1167660.00,
500058,BIHAR SPONGE,T ,Q,2.89,3.16,2.86,2.90,2.90,3.01,107,26832,80773.00,
500059,BINANI IND. ,B ,Q,116.05,119.30,114.85,115.40,115.40,116.05,808,25703,2978069.00,
500060,BIRLA ERIC. ,T ,Q,70.00,70.90,70.00,70.30,70.00,69.35,49,4546,318670.00,
