SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1228.95,1238.15,1191.05,1195.80,1195.80,1218.05,1595,166785,201575649.00,
500003,AEGIS LOGIS ,B ,Q,584.30,591.00,563.10,564.90,564.90,582.90,1199,8414,4819735.00,
500008,AMAR RAJA BA,A ,Q,831.00,832.05,812.20,818.90,818.90,830.85,1456,7695,6305426.00,
500009,A.SARABHAI  ,B ,Q,3.33,3.55,3.33,3.37,3.37,3.59,53,17161,58011.00,
500010,HDFC        ,A ,Q,1355.00,1381.50,1340.00,1355.30,1355.30,1359.60,9018,120080,164088964.00,XD
500012,ANDHRA PETRO,B ,Q,11.75,12.65,11.01,11.49,11.26,11.64,503,128677,1475110.00,
500013,ANSAL INFRAS,B ,Q,22.90,23.25,22.60,22.80,22.65,23.15,371,24876,569361.00,
500014,APPLE FINANC,B ,Q,2.20,2.50,2.11,2.21,2.11,2.21,37,5861,13324.00,
500020,BOM DYEING  ,B ,Q,64.80,65.45,62.60,63.90,63.90,64.50,3084,720120,46439106.00,
500023,ASIANHOTNR  ,B ,Q,103.10,103.50,100.50,103.00,103.00,103.00,27,174,17815.00,
500024,ASSAMCO     ,B ,Q,3.98,4.04,3.91,3.94,3.94,4.01,399,339803,1351234.00,
500027,ATUL LTD.   ,A ,Q,1130.00,1150.00,1070.00,1074.50,1074.50,1088.65,383,2509,2722187.00,
500028,ATV PROJECTS,T ,Q,2.28,2.40,2.27,2.27,2.27,2.38,29,6252,14193.00,
500029,AUTOLITE(I) ,B ,Q,27.60,28.80,27.55,27.55,28.80,29.85,10,1253,34537.00,
500030,AUTORID.FIN ,T ,Q,0.63,0.63,0.63,0.63,0.63,0.65,9,2100,1323.00,
500031,BAJAJ ELECT.,A ,Q,217.00,218.40,212.10,212.90,212.90,213.30,1433,48862,10480778.00,
500032,BAJAJHIND   ,B ,Q,13.90,14.05,12.85,13.50,13.45,13.85,2901,921069,12273221.00,
500033,FORCE MOTR  ,B ,Q,1365.00,1384.75,1335.00,1342.75,1342.75,1361.50,3222,47158,64062055.00,
500034,BAJFINANCE  ,A ,Q,3952.00,3957.15,3930.00,3949.15,3947.00,3971.20,333,1156,4561692.00,
500038,BALRAM.CHINI,A ,Q,50.60,50.60,48.65,49.25,49.25,50.65,1241,80518,3982882.00,
500039,BANCO PROD. ,B ,Q,108.20,110.30,105.50,109.10,109.10,106.60,487,8371,912139.00,
500040,CENTURY TEXT,A ,Q,564.90,574.90,564.00,567.35,567.35,558.50,5462,99341,56619332.00,
500041,BANNARI AMAN,B ,Q,900.00,900.00,881.00,885.00,885.00,906.00,14,155,137288.00,
500042,BASF INDIA  ,B ,Q,1048.70,1048.70,1000.00,1007.75,1007.75,1056.45,1572,10349,10607518.00,
500043,BATA INDIA  ,A ,Q,1166.40,1171.50,1142.70,1150.90,1150.90,1164.65,1400,7357,8543646.00,
500048,BEML LTD    ,A ,Q,1062.00,1069.60,1022.00,1029.80,1029.80,1060.05,5095,42926,44684520.00,
500049,BHARAT ELECT,A ,Q,3258.00,3258.00,3169.95,3189.15,3189.15,3243.25,4105,20051,64182884.00,
500051,BHAG GAS    ,Z ,Q,1.03,1.03,1.03,1.03,1.03,1.08,2,50,51.00,
500052,BHANSALI ENG,B ,Q,21.05,21.25,21.00,21.00,21.00,21.65,47,72162,1515499.00,
500055,BHUSH STEEL ,A ,Q,71.50,71.70,68.00,68.55,68.55,71.65,1900,188079,13196245.00,
500057,ABCIL       ,B ,Q,213.50,215.10,211.00,212.70,211.50,216.90,139,8998,1917752.00,
500058,BIHAR SPONGE,T ,Q,2.65,2.65,2.56,2.56,2.56,2.69,11,3010,7795.00,
500059,BINANI IND. ,B ,Q,93.00,94.80,89.20,90.30,90.30,92.30,970,25077,2280714.00,
500060,BIRLA ERIC. ,T ,Q,51.50,52.00,50.50,50.65,50.50,51.85,130,17092,877094.00,
500067,BLUE STAR   ,B ,Q,308.50,313.00,305.10,308.65,308.65,299.25,2049,25313,7831574.00,
500068,DISA INDIA  ,B ,Q,4850.00,4860.00,4825.00,4829.00,4825.00,4921.00,35,56,271171.00,
500069,BNK CAPITAL ,B ,Q,35.50,35.90,33.70,35.90,35.90,35.50,6,2075,72618.00,
500074,BPL LTD.    ,B ,Q,30.60,31.35,28.90,29.45,29.45,30.55,1199,74711,2248575.00,
500078,CAMPH.& ALL ,B ,Q,248.20,250.00,239.00,240.80,241.00,250.00,181,7180,1748555.00,
500083,CENTURY EXT ,B ,Q,1.35,1.35,1.25,1.30,1.26,1.31,18,4651,6089.00,
500084,CESC LTD.   ,A ,Q,606.50,606.50,589.00,593.05,593.05,602.45,1514,32263,19191405.00,
500085,CHAMBAL FERT,B ,Q,67.90,67.90,64.00,64.35,64.35,66.20,907,49852,3246023.00,
500086,EXIDE IND.  ,A ,Q,184.50,187.50,181.45,183.10,183.75,183.65,5805,360383,66580676.00,
500087,CIPLA LTD.  ,A ,Q,712.35,718.00,705.35,710.10,710.10,709.90,5702,173746,123581485.00,
500089,DIC INDIA   ,B ,Q,337.00,340.00,337.00,339.40,339.40,339.60,92,14717,4973317.00,
