SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1362.00,1393.00,1340.15,1364.05,1360.00,1362.50,1761,8088,11067303.00,
500003,AEGIS LOGIS ,B ,Q,706.50,732.00,695.00,711.00,711.00,693.00,5930,43774,31135952.00,
500008,AMAR RAJA BA,A ,Q,830.00,838.00,827.05,832.90,832.90,826.60,932,6517,5425763.00,
500009,A.SARABHAI  ,B ,Q,4.80,5.20,4.61,4.85,4.84,4.85,40,3206,15880.00,
500010,HDFC        ,A ,Q,1262.80,1286.85,1258.45,1279.25,1279.25,1259.05,11719,193393,245656054.00,
500012,ANDHRA PETRO,B ,Q,14.45,14.45,13.56,13.78,13.80,14.45,263,71240,990580.00,
500013,ANSAL INFRAS,B ,Q,25.15,25.50,24.00,24.15,24.10,24.95,297,27776,682011.00,
500014,APPLE FINANC,B ,Q,2.38,2.38,2.00,2.14,2.15,2.03,80,19217,39756.00,
500020,BOM DYEING  ,B ,Q,70.30,70.70,67.10,68.70,68.70,69.65,3454,352876,24315201.00,
500023,ASIANHOTNR  ,B ,Q,108.00,108.00,102.50,107.60,107.60,105.00,12,294,30386.00,
500024,ASSAMCO     ,B ,Q,4.15,4.37,4.12,4.20,4.20,4.19,258,115546,489403.00,
500027,ATUL LTD.   ,A ,Q,1306.00,1315.00,1290.55,1292.60,1292.60,1292.90,317,3777,4910389.00,
500028,ATV PROJECTS,T ,Q,3.82,3.82,3.82,3.82,3.82,3.64,44,19293,73699.00,
500029,AUTOLITE(I) ,B ,Q,37.85,38.20,36.65,37.80,37.95,38.25,76,3484,131569.00,
500030,AUTORID.FIN ,T ,Q,0.64,0.64,0.64,0.64,0.64,0.61,4,5050,3232.00,
500031,BAJAJ ELECT.,A ,Q,234.40,245.60,232.25,240.35,242.20,234.20,3001,56481,13518922.00,
500032,BAJAJHIND   ,B ,Q,16.40,16.64,15.95,16.10,16.10,15.92,1287,300974,4897722.00,
500033,FORCE MOTR  ,B ,Q,1590.00,1712.00,1575.00,1678.75,1678.75,1578.25,15011,185154,304082601.00,
500034,BAJFINANCE  ,A ,Q,4319.15,4384.60,4185.00,4266.45,4261.00,4365.20,1188,3689,15747088.00,
500038,BALRAM.CHINI,A ,Q,48.50,49.30,47.90,48.00,48.00,47.15,714,52741,2559789.00,
500039,BANCO PROD. ,B ,Q,138.70,139.40,132.10,132.70,132.10,137.20,852,16984,2290377.00,
500040,CENTURY TEXT,A ,Q,732.00,775.10,727.00,736.40,736.40,714.75,49780,1079738,810431831.00,
500041,BANNARI AMAN,B ,Q,843.00,875.00,843.00,871.25,871.25,845.00,19,250,217118.00,
500042,BASF INDIA  ,B ,Q,1203.30,1380.00,1180.00,1190.70,1192.00,1186.70,2559,11394,13805574.00,
500043,BATA INDIA  ,A ,Q,1001.25,1029.40,977.95,1005.55,1005.00,1011.80,3100,132001,131928049.00,
500048,BEML LTD    ,A ,Q,1061.00,1082.65,997.45,1026.70,1026.70,1060.40,6329,53281,55237764.00,
500049,BHARAT ELECT,A ,Q,3139.00,3200.00,3135.00,3187.55,3187.55,3130.30,5389,29993,95232999.00,
500051,BHAG GAS    ,Z ,Q,1.12,1.12,1.12,1.12,1.12,1.07,10,10000,11200.00,
500052,BHANSALI ENG,B ,Q,18.80,19.65,18.80,19.35,19.60,18.30,16,3258,61675.00,
500055,BHUSH STEEL ,A ,Q,67.50,67.80,65.00,65.60,65.60,66.55,1636,105231,6975580.00,
500057,ABCIL       ,B ,Q,220.00,220.00,217.10,219.20,219.20,219.00,31,492,107568.00,
500058,BIHAR SPONGE,T ,Q,3.07,3.07,2.93,3.03,3.03,2.98,24,3993,11861.00,
500059,BINANI IND. ,B ,Q,101.00,102.85,98.70,100.75,100.75,100.80,538,19171,1932841.00,
500060,BIRLA ERIC. ,T ,Q,64.00,66.00,62.50,64.80,66.00,63.55,228,19314,1242987.00,
500067,BLUE STAR   ,B ,Q,320.10,326.80,318.00,324.50,322.40,320.50,416,5149,1665317.00,
500068,DISA INDIA  ,B ,Q,4960.00,5015.00,4860.00,4936.00,4860.00,4982.00,31,59,292025.00,
500069,BNK CAPITAL ,B ,Q,36.35,36.35,33.00,35.70,35.70,36.45,73,14314,485991.00,
500074,BPL LTD.    ,B ,Q,31.30,32.00,30.25,30.50,30.50,31.30,628,36340,1131980.00,
500078,CAMPH.& ALL ,B ,Q,272.00,272.80,255.50,260.70,260.70,271.50,123,4105,1076483.00,
500083,CENTURY EXT ,B ,Q,1.62,1.62,1.40,1.53,1.59,1.40,50,14507,21362.00,
500084,CESC LTD.   ,A ,Q,555.10,564.30,542.00,553.40,555.00,554.35,2130,20673,11461093.00,
500085,CHAMBAL FERT,B ,Q,69.45,70.50,68.30,68.55,68.55,68.85,1660,59250,4094459.00,
500086,EXIDE IND.  ,A ,Q,180.05,182.20,176.05,179.15,179.15,179.55,2535,182120,32704002.00,
500087,CIPLA LTD.  ,A ,Q,656.00,668.00,645.10,657.85,657.85,653.50,11487,222648,145943528.00,
500089,DIC INDIA   ,B ,Q,414.00,457.00,397.40,439.00,439.00,383.00,4919,71860,31345301.00,
500092,CRISIL LTD  ,A ,Q,1984.95,2034.25,1966.90,2009.90,2009.90,1975.80,1081,2096,4189215.00,
500093,CROMPT.GREAV,A ,Q,166.90,167.40,163.80,166.65,166.65,165.55,5245,295549,48995446.00,
500096,DABUR (I)   ,A ,Q,271.35,273.60,261.30,266.50,266.50,268.50,2515,58494,15682905.00,
500097,DALMIASUG   ,B ,Q,17.75,18.50,17.75,18.50,18.50,17.85,8,239,4252.00,
500101,ARVIND Ltd  ,A ,Q,262.40,266.95,255.00,265.45,265.45,261.75,4723,180597,47475013.00,
500102,BALARPUR IND,B ,Q,14.70,14.70,14.27,14.39,14.37,14.55,272,95171,1374669.00,
500103,BHEL        ,A ,Q,228.00,232.40,223.05,231.00,231.00,227.85,10181,397639,90675073.00,
500104,HIND.PETRO  ,A ,Q,631.00,649.60,631.00,647.20,647.20,628.80,12330,306875,197195286.00,
500106,IFCI LTD    ,A ,Q,34.30,34.40,33.50,34.15,34.15,34.10,1214,286508,9761523.00,
500108,MAHA.TELE   ,B ,Q,19.25,19.60,18.80,19.10,19.10,19.15,1499,275985,5314381.00,
500109,MRPL        ,A ,Q,74.00,74.90,71.50,72.30,72.30,73.95,1200,49826,3633716.00,
500110,CHENNAI PET.,B ,Q,82.30,84.50,81.55,83.65,83.65,81.45,3960,227766,18977881.00,
500111,REL.CAP.    ,A ,Q,428.00,428.75,415.40,425.15,425.15,424.10,13890,443928,187816146.00,
500112,STATE BANK  ,A ,Q,290.05,293.00,275.95,284.10,284.10,289.05,30978,1615547,458795258.00,
500113,STEEL AUTH. ,A ,Q,73.80,74.95,71.55,72.65,72.65,74.00,2956,273217,20004240.00,
500114,TITAN       ,A ,Q,395.00,396.60,389.50,395.45,395.45,391.85,2421,48695,19136004.00,
500116,IDBI BANK L ,A ,Q,83.00,83.65,76.75,80.50,80.50,82.05,13888,1960835,157339234.00,
500117,DCW LTD.    ,B ,Q,18.50,18.85,18.10,18.25,18.25,18.80,698,112313,2060743.00,
500119,DHAMPUR SUGA,B ,Q,36.80,37.40,36.25,36.40,36.40,36.05,162,9423,346294.00,
500120,DIAMINES&CHM,B ,Q,30.05,31.00,30.00,30.90,31.00,30.55,21,3167,96714.00,
500123,ELANTAS     ,B ,Q,1215.00,1225.00,1180.50,1185.25,1185.25,1200.25,237,1713,2057062.00,
500124,DR.REDDY'S  ,A ,Q,3476.00,3582.00,3476.00,3565.05,3567.40,3462.10,3503,17039,60178535.00,
500125,E.I.D.PAR   ,A ,Q,168.45,168.80,162.85,164.45,165.30,167.30,541,13139,2179638.00,
500126,MERCK LTD   ,B ,Q,874.75,888.00,867.00,878.25,878.25,874.75,1343,7137,6256534.00,
500128,ELEC.CASTING,B ,Q,18.25,18.55,17.90,18.05,18.05,18.15,775,160980,2935305.00,
500132,EMPEE SUGARS,B ,Q,3.75,3.75,3.60,3.74,3.74,3.49,17,7120,25789.00,
500133,ESAB INDIA  ,B ,Q,679.75,680.50,666.00,680.00,678.25,679.50,27,268,181469.00,
500134,ESSAR OIL   ,A ,Q,105.55,106.65,105.00,105.80,106.10,106.15,1063,37921,4008525.00,
500135,ESSEL PROP  ,B ,Q,126.20,127.40,125.00,126.80,126.80,126.60,753,15357,1936163.00,
500136,ESTER INDUS.,B ,Q,19.05,19.50,19.00,19.35,19.50,19.05,22,1277,24483.00,
500139,FEDDER.LLYOD,B ,Q,79.90,80.30,75.15,79.20,79.20,79.10,1078,42643,3357843.00,
500141,FERRO ALLOYS,B ,Q,6.44,6.44,5.82,5.87,5.85,6.24,96,15535,93898.00,
500142,FGP LTD.    ,B ,Q,2.10,2.10,2.05,2.05,2.05,2.15,5,5490,11292.00,
