SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1320.00,1356.25,1315.00,1320.35,1320.00,1318.75,2370,14161,18900921.00,
500003,AEGIS LOGIS ,B ,Q,547.10,550.00,520.00,523.60,523.60,542.40,2133,14733,7923260.00,
500008,AMAR RAJA BA,A ,Q,855.00,869.40,855.00,858.75,858.75,853.20,1202,9201,7918414.00,
500009,A.SARABHAI  ,B ,Q,4.02,4.15,3.86,3.91,3.88,4.15,66,9868,38977.00,
500010,HDFC        ,A ,Q,1350.00,1367.60,1321.80,1327.70,1327.70,1332.95,15004,181136,243866793.00,
500012,ANDHRA PETRO,B ,Q,10.31,10.75,10.31,10.74,10.74,10.46,189,69387,731264.00,
500013,ANSAL INFRAS,B ,Q,26.80,26.80,26.00,26.00,26.20,27.00,551,45289,1187504.00,
500014,APPLE FINANC,B ,Q,2.51,2.51,2.50,2.50,2.50,2.50,14,6300,15752.00,
500020,BOM DYEING  ,B ,Q,77.10,78.35,72.00,72.50,72.50,75.90,7653,745545,55838666.00,
500023,ASIANHOTNR  ,B ,Q,109.60,109.80,103.00,105.50,105.50,104.30,34,248,25678.00,
500024,ASSAMCO     ,B ,Q,4.51,4.60,4.36,4.48,4.48,4.39,514,249084,1113061.00,
500027,ATUL LTD.   ,A ,Q,1260.00,1267.95,1205.00,1213.40,1213.40,1248.20,713,2713,3336388.00,
500028,ATV PROJECTS,T ,Q,2.50,2.60,2.48,2.48,2.48,2.61,22,1450,3601.00,
500029,AUTOLITE(I) ,B ,Q,31.25,31.25,30.00,31.00,31.00,31.45,13,261,7947.00,
500030,AUTORID.FIN ,T ,Q,0.77,0.77,0.77,0.77,0.77,0.74,2,54,41.00,
500031,BAJAJ ELECT.,A ,Q,215.30,221.85,214.30,216.85,216.85,213.95,3189,75283,16347166.00,
500032,BAJAJHIND   ,B ,Q,17.25,17.25,16.60,16.70,16.70,17.05,1318,427908,7204043.00,
500033,FORCE MOTR  ,B ,Q,1372.00,1425.00,1370.00,1377.75,1377.75,1363.25,12571,298628,415440701.00,
500034,BAJFINANCE  ,A ,Q,4150.00,4210.15,4075.35,4093.60,4093.60,4136.45,991,1862,7706504.00,
500038,BALRAM.CHINI,A ,Q,54.85,55.00,54.40,54.50,54.70,54.30,468,55620,3046419.00,
500039,BANCO PROD. ,B ,Q,115.30,116.90,112.70,113.20,114.50,114.10,951,26914,3082744.00,
500040,CENTURY TEXT,A ,Q,597.00,602.90,568.00,573.05,573.05,590.35,10108,177633,104200099.00,
500041,BANNARI AMAN,B ,Q,1005.00,1020.50,995.00,995.00,995.00,1001.50,49,536,537312.00,
500042,BASF INDIA  ,B ,Q,1170.20,1239.70,1164.00,1174.45,1174.45,1170.55,3501,16435,19779084.00,
500043,BATA INDIA  ,A ,Q,1227.00,1230.00,1158.55,1163.80,1163.80,1221.10,3850,29276,34759711.00,
500048,BEML LTD    ,A ,Q,1021.05,1026.00,1008.00,1023.60,1023.60,1012.35,8278,301765,307804314.00,
500049,BHARAT ELECT,A ,Q,3410.00,3437.20,3310.00,3325.20,3325.20,3378.65,8560,37991,128142091.00,
500051,BHAG GAS    ,Z ,Q,1.18,1.18,1.18,1.18,1.18,1.24,2,21,24.00,
500052,BHANSALI ENG,B ,Q,21.75,21.75,21.50,21.60,21.50,22.90,35,5046,109152.00,
500055,BHUSH STEEL ,A ,Q,87.90,87.90,83.20,83.70,83.70,86.40,2036,125762,10722763.00,
500057,ABCIL       ,B ,Q,226.00,226.50,217.00,219.60,219.60,225.40,201,40400,9069507.00,
500058,BIHAR SPONGE,T ,Q,2.49,2.71,2.47,2.63,2.63,2.60,35,22405,56910.00,
500059,BINANI IND. ,B ,Q,103.20,103.20,98.90,99.50,99.50,101.60,415,19730,1986192.00,
500060,BIRLA ERIC. ,T ,Q,56.00,56.50,55.50,55.55,55.50,55.60,127,11820,659430.00,
500067,BLUE STAR   ,B ,Q,328.00,328.10,321.25,323.95,324.05,327.90,362,2799,905403.00,
500068,DISA INDIA  ,B ,Q,5149.00,5180.00,4950.00,5000.00,5000.00,4954.00,65,75,378500.00,
500069,BNK CAPITAL ,B ,Q,38.55,39.90,38.55,38.85,38.70,39.10,26,1250,49096.00,
500074,BPL LTD.    ,B ,Q,36.15,36.30,33.20,33.85,33.85,36.05,2423,141453,4905610.00,
500078,CAMPH.& ALL ,B ,Q,286.10,286.10,275.00,276.20,282.00,287.40,145,4720,1314665.00,
500083,CENTURY EXT ,B ,Q,1.52,1.54,1.50,1.51,1.54,1.52,28,12701,19165.00,
500084,CESC LTD.   ,A ,Q,602.00,609.70,585.10,588.10,588.10,598.60,3737,42550,25447650.00,
500085,CHAMBAL FERT,B ,Q,66.10,66.65,64.10,65.40,65.40,66.05,1172,56361,3705358.00,
500086,EXIDE IND.  ,A ,Q,199.50,200.00,186.60,188.30,188.30,192.35,16418,691259,133733651.00,
500087,CIPLA LTD.  ,A ,Q,722.50,727.00,701.00,704.15,704.15,719.85,6549,102914,73269857.00,
500089,DIC INDIA   ,B ,Q,353.60,353.60,344.00,347.70,347.00,350.60,89,4986,1737518.00,
500092,CRISIL LTD  ,A ,Q,2100.00,2129.30,2010.05,2039.70,2039.70,2086.90,835,2183,4477544.00,
500093,CROMPT.GREAV,A ,Q,180.45,180.70,170.25,171.30,171.30,179.35,5861,288117,50508003.00,
500096,DABUR (I)   ,A ,Q,270.00,275.60,270.00,271.60,271.60,271.20,2650,83106,22687159.00,
500097,DALMIASUG   ,B ,Q,20.30,20.30,19.00,19.00,19.00,19.10,73,3637,69297.00,
500101,ARVIND Ltd  ,A ,Q,299.50,306.45,285.30,287.35,287.35,297.30,10853,452939,133461700.00,
500102,BALARPUR IND,B ,Q,14.97,15.00,14.50,14.52,14.52,14.82,647,190863,2798388.00,
500103,BHEL        ,A ,Q,265.00,266.30,253.60,254.60,254.60,263.60,8778,314006,81096940.00,
500104,HIND.PETRO  ,A ,Q,626.05,641.00,618.25,622.00,622.00,624.00,5670,117587,73947595.00,
