SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1365.00,1407.55,1350.00,1361.80,1361.80,1361.35,5893,36683,50460988.00,
500003,AEGIS LOGIS ,B ,Q,411.45,417.75,411.45,415.50,415.50,410.50,274,2415,1001852.00,
500008,AMAR RAJA BA,A ,Q,844.90,850.00,836.70,841.15,841.15,837.05,1957,16007,13493376.00,
500009,A.SARABHAI  ,B ,Q,3.92,4.02,3.83,4.02,4.02,4.00,36,5679,22177.00,
500010,HDFC        ,A ,Q,1245.00,1267.95,1243.80,1247.40,1247.40,1244.80,7264,89261,111977154.00,
500012,ANDHRA PETRO,B ,Q,11.40,11.80,10.50,10.74,10.74,11.79,390,107724,1185194.00,
500013,ANSAL INFRAS,B ,Q,25.75,28.40,25.75,27.00,27.00,25.55,2269,171875,4693563.00,
500014,APPLE FINANC,B ,Q,2.45,2.55,2.00,2.55,2.55,2.45,94,37725,87266.00,
500020,BOM DYEING  ,B ,Q,76.25,78.90,75.40,77.75,77.75,74.95,9592,774418,60036306.00,
500023,ASIANHOTNR  ,B ,Q,117.50,118.95,113.50,115.00,115.00,123.95,75,3515,410533.00,
500024,ASSAMCO     ,B ,Q,4.56,4.60,4.48,4.57,4.57,4.55,311,120235,544497.00,
500027,ATUL LTD.   ,A ,Q,1281.00,1316.00,1281.00,1297.85,1297.85,1301.85,537,1822,2360397.00,
500028,ATV PROJECTS,T ,Q,2.85,3.00,2.85,3.00,3.00,3.00,35,6978,19892.00,
500029,AUTOLITE(I) ,B ,Q,33.60,36.20,33.60,36.20,35.35,35.80,22,567,20442.00,
500030,AUTORID.FIN ,B ,Q,0.70,0.70,0.65,0.65,0.65,0.64,4,2600,1795.00,
500031,BAJAJ ELECT.,A ,Q,216.30,221.90,215.20,219.80,219.80,214.70,2126,41643,9136681.00,
500032,BAJAJHIND.LT,B ,Q,17.40,17.70,17.20,17.35,17.35,17.15,1464,561833,9781213.00,
500033,FORCE MOTR  ,B ,Q,1278.30,1303.00,1263.05,1282.75,1282.75,1268.45,8211,93723,120205161.00,
500034,BAJFINANCE  ,A ,Q,4026.05,4140.00,4026.05,4108.00,4140.00,4001.25,914,2420,9858792.00,
500038,BALRAM.CHINI,A ,Q,56.50,57.65,55.80,56.60,56.60,56.20,1054,53488,3031419.00,
500039,BANCO PROD. ,B ,Q,132.20,135.90,132.00,134.60,133.15,130.25,364,5795,780184.00,
500040,CENTURY TEXT,A ,Q,488.50,501.50,485.00,500.25,500.25,485.85,7364,159873,78935202.00,
500041,BANNARI AMAN,B ,Q,1179.95,1180.00,1141.00,1142.10,1170.00,1196.85,30,1037,1210787.00,
500042,BASF INDIA  ,B ,Q,1209.50,1218.00,1201.45,1208.20,1208.20,1203.10,390,1402,1695535.00,
500043,BATA INDIA  ,A ,Q,1323.25,1327.00,1282.00,1292.90,1292.90,1324.75,5325,38681,50342375.00,
500048,BEML LTD    ,A ,Q,871.00,970.95,871.00,960.15,960.15,866.50,25004,331125,309707562.00,
500049,BHARAT ELECT,A ,Q,3385.00,3515.00,3385.00,3499.75,3499.75,3348.95,11467,55307,192271387.00,
500051,BHAG GAS    ,Z ,Q,1.49,1.49,1.35,1.35,1.48,1.42,8,60840,82270.00,
500052,BHANSALI ENG,B ,Q,17.50,17.95,16.60,17.10,17.10,17.40,48,8778,149114.00,
500055,BHUSH STEEL ,A ,Q,89.85,95.60,88.00,91.90,91.90,89.00,7145,291713,27127806.00,
500057,ABCIL       ,B ,Q,225.00,230.00,218.00,223.20,222.05,219.70,272,3807,860839.00,
500058,BIHAR SPONGE,T ,Q,2.77,2.89,2.76,2.89,2.89,2.89,16,1640,4542.00,
500059,BINANI IND. ,B ,Q,102.00,111.70,102.00,108.65,108.65,102.15,2327,62251,6759910.00,
500060,BIRLA ERIC. ,T ,Q,62.05,64.40,62.00,64.15,64.00,62.45,50,3032,190793.00,
500067,BLUE STAR   ,B ,Q,316.50,324.90,316.00,318.90,318.90,321.05,558,6311,2028010.00,
500068,DISA INDIA  ,B ,Q,4265.05,4300.05,4265.05,4300.05,4300.05,4310.95,6,3,12865.00,
500069,BNK CAPITAL ,B ,Q,38.00,42.30,38.00,40.80,42.30,40.35,26,1749,68681.00,
