SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1405.00,1459.15,1405.00,1452.65,1452.65,1442.30,2389,96992,140624955.00,
500003,AEGIS LOGIS ,B ,Q,434.00,443.00,428.70,431.60,428.70,435.20,735,6851,2996624.00,
500008,AMAR RAJA BA,A ,Q,885.00,889.25,862.25,878.75,878.75,881.85,1036,9968,8707696.00,
500009,A.SARABHAI  ,B ,Q,3.82,4.05,3.75,4.01,3.95,3.87,81,13454,52457.00,
500010,HDFC        ,A ,Q,1290.00,1333.00,1289.00,1326.20,1326.20,1288.10,16806,1085484,1428641238.00,
500012,ANDHRA PETRO,B ,Q,10.60,10.99,10.50,10.61,10.61,10.62,244,72687,774265.00,
500013,ANSAL INFRAS,B ,Q,29.80,30.55,29.30,29.90,29.90,29.30,1135,83967,2519353.00,
500014,APPLE FINANC,B ,Q,2.25,3.01,2.25,2.98,2.85,2.63,112,26061,71979.00,
500020,BOM DYEING  ,B ,Q,80.70,87.20,80.45,81.00,81.00,78.60,12442,1061925,87863910.00,
500023,ASIANHOTNR  ,B ,Q,109.50,112.90,108.00,110.10,112.90,113.80,44,6748,742078.00,
500024,ASSAMCO     ,B ,Q,4.47,4.67,4.46,4.58,4.58,4.48,398,215927,983757.00,
500027,ATUL LTD.   ,A ,Q,1267.25,1309.85,1267.25,1301.25,1301.25,1269.50,631,5672,7354171.00,
500028,ATV PROJECTS,T ,Q,2.90,3.00,2.90,2.94,2.90,3.05,69,2652,7717.00,
500029,AUTOLITE(I) ,B ,Q,34.55,34.55,34.55,34.55,34.55,33.20,6,300,10365.00,
500030,AUTORID.FIN ,B ,Q,0.69,0.69,0.69,0.69,0.69,0.63,5,5000,3450.00,
500031,BAJAJ ELECT.,A ,Q,226.10,231.80,225.00,226.00,226.00,223.65,3095,69404,15862223.00,
500032,BAJAJHIND.LT,B ,Q,17.90,19.20,17.50,19.05,19.05,17.45,5008,1198240,22334996.00,
500033,FORCE MOTR  ,B ,Q,1320.00,1444.00,1316.00,1413.25,1413.25,1313.25,35495,516762,724067414.00,
500034,BAJFINANCE  ,A ,Q,4325.35,4371.20,4208.95,4304.05,4304.05,4310.50,1263,6049,25793209.00,
500038,BALRAM.CHINI,A ,Q,57.50,62.30,56.75,61.80,61.80,57.15,2718,188845,11526223.00,
500039,BANCO PROD. ,B ,Q,130.50,130.80,128.10,128.70,128.70,128.50,602,12289,1594406.00,
500040,CENTURY TEXT,A ,Q,529.00,537.45,521.50,533.80,533.80,526.90,3854,69790,36978509.00,
500041,BANNARI AMAN,B ,Q,1188.75,1205.00,1185.00,1190.75,1197.00,1178.50,30,185,221623.00,
500042,BASF INDIA  ,B ,Q,1208.00,1208.00,1182.45,1189.40,1189.40,1205.85,853,65947,78292191.00,
500043,BATA INDIA  ,A ,Q,1292.35,1314.90,1277.50,1286.25,1286.25,1283.95,2603,23404,30400471.00,
500048,BEML LTD    ,A ,Q,957.80,1013.30,951.05,989.65,989.65,955.05,30445,425832,422056658.00,
500049,BHARAT ELECT,A ,Q,3678.00,4140.00,3678.00,3997.95,3997.95,3664.10,41355,168266,664026753.00,
500052,BHANSALI ENG,B ,Q,19.50,19.50,18.75,19.00,19.10,18.10,215,30034,574394.00,
500055,BHUSH STEEL ,A ,Q,90.00,90.85,88.35,88.70,88.70,88.90,906,35916,3205310.00,
500057,ABCIL       ,B ,Q,230.70,232.00,227.20,230.00,229.90,230.20,433,15777,3617261.00,
500058,BIHAR SPONGE,T ,Q,2.79,2.79,2.55,2.72,2.72,2.68,23,3823,10261.00,
500059,BINANI IND. ,B ,Q,106.10,108.00,104.50,105.30,105.00,107.00,673,15495,1646232.00,
500060,BIRLA ERIC. ,T ,Q,61.00,63.35,60.10,62.65,63.35,62.40,139,11279,688567.00,
500067,BLUE STAR   ,B ,Q,330.00,338.40,328.45,329.95,329.95,328.60,1401,15204,5056734.00,
500068,DISA INDIA  ,B ,Q,6100.00,6100.00,5750.00,6007.00,5987.00,5881.00,344,507,2979182.00,
500069,BNK CAPITAL ,B ,Q,40.10,40.20,40.10,40.20,40.20,39.30,4,184,7388.00,
500074,BPL LTD.    ,B ,Q,32.85,35.30,32.65,34.45,34.45,32.85,2945,244940,8408751.00,
500078,CAMPH.& ALL ,B ,Q,275.90,284.90,273.60,282.20,275.00,273.50,173,5024,1405953.00,
500083,CENTURY EXT ,B ,Q,1.75,1.75,1.65,1.68,1.69,1.65,56,29813,50675.00,
500084,CESC LTD.   ,A ,Q,615.00,625.75,588.00,608.50,608.50,613.15,14559,257170,156037404.00,
500085,CHAMBAL FERT,B ,Q,65.60,70.20,65.50,69.85,69.40,65.55,7391,558264,38382496.00,
500086,EXIDE IND.  ,A ,Q,182.00,183.25,180.25,181.90,181.90,180.00,2106,92711,16868215.00,
500087,CIPLA LTD.  ,A ,Q,677.50,682.00,668.00,676.55,676.55,670.40,5558,132750,89554169.00,
500089,DIC INDIA   ,B ,Q,345.00,358.50,341.00,345.90,345.90,345.00,394,1982,690223.00,
500092,CRISIL LTD  ,A ,Q,2115.00,2120.05,2075.00,2092.70,2092.00,2134.15,868,1889,3954556.00,
500093,CROMPT.GREAV,A ,Q,173.40,175.80,170.20,174.60,174.60,171.75,9621,491176,85019851.00,
500096,DABUR (I)   ,A ,Q,266.10,269.85,264.90,268.85,268.85,266.70,3742,74852,19988514.00,
500097,DALMIASUG   ,B ,Q,22.20,23.00,22.00,22.40,22.75,21.65,89,5842,131469.00,
500101,ARVIND Ltd  ,A ,Q,307.30,319.15,307.30,314.55,314.55,307.15,10908,429731,135616576.00,
500102,BALARPUR IND,B ,Q,15.15,15.50,15.00,15.05,15.05,14.95,571,199597,3017159.00,
500103,BHEL        ,A ,Q,259.00,263.30,257.25,259.75,259.75,259.25,7333,343144,89260707.00,
500104,HIND.PETRO  ,A ,Q,597.10,602.10,583.45,589.10,589.10,597.45,10971,387472,228894311.00,
500106,IFCI LTD    ,A ,Q,37.10,38.00,37.10,37.60,37.60,37.10,1864,428172,16101585.00,
500108,MAHA.TELE   ,B ,Q,27.90,30.40,27.90,29.65,29.65,27.60,8707,1693798,50148920.00,
500109,MRPL        ,A ,Q,56.30,61.75,56.30,61.15,61.15,56.20,9048,605555,36279401.00,
500110,CHENNAI PET.,B ,Q,78.70,79.40,75.55,76.85,76.85,77.90,2300,321233,24916323.00,
500111,REL.CAP.    ,A ,Q,457.00,465.80,451.60,458.40,458.40,454.45,18624,532176,244223937.00,
500112,STATE BANK  ,A ,Q,307.20,308.00,302.15,305.55,305.55,306.80,31450,1451875,443701280.00,
500113,STEEL AUTH. ,A ,Q,74.35,74.35,72.50,72.75,72.75,74.90,5355,326917,23986841.00,XD
500114,TITAN       ,A ,Q,419.00,432.05,416.25,430.20,430.20,418.05,4409,121331,51807917.00,
500116,IDBI BANK L ,A ,Q,69.00,70.20,68.20,69.55,69.55,68.55,3163,321512,22316000.00,
500117,DCW LTD.    ,B ,Q,16.20,16.70,16.00,16.40,16.40,15.80,933,168844,2765548.00,
500119,DHAMPUR SUGA,B ,Q,39.90,42.80,39.90,42.20,42.20,39.85,955,47639,1977748.00,
500120,DIAMINES&CHM,B ,Q,30.55,30.75,30.50,30.60,30.55,30.00,14,191,5846.00,
500123,ELANTAS     ,B ,Q,1194.00,1209.00,1180.00,1196.50,1200.00,1184.75,425,2971,3556460.00,
500124,DR.REDDY'S  ,A ,Q,3339.00,3376.80,3315.60,3354.70,3354.70,3350.50,2001,7836,26220753.00,
500125,E.I.D.PAR   ,A ,Q,176.00,184.90,176.00,182.30,182.30,175.05,1660,32866,5983274.00,
500126,MERCK LTD   ,B ,Q,843.25,846.00,827.00,838.00,838.00,839.00,934,7025,5866013.00,
500128,ELEC.CASTING,B ,Q,18.30,18.30,17.35,17.60,17.60,17.45,709,88390,1554036.00,
