SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1275.00,1290.00,1270.75,1281.60,1281.60,1262.25,1431,6602,8453157.00,
500003,AEGIS LOGIS ,B ,Q,442.50,443.30,425.50,428.80,426.00,441.65,339,2690,1167093.00,
500008,AMAR RAJA BA,A ,Q,911.00,919.55,878.10,883.80,883.80,910.10,1182,11593,10418850.00,
500009,A.SARABHAI  ,B ,Q,4.06,4.70,4.06,4.26,4.36,4.28,76,9175,39662.00,
500010,HDFC        ,A ,Q,1250.00,1289.00,1245.00,1279.50,1279.50,1248.90,26480,275062,351377036.00,
500012,ANDHRA PETRO,B ,Q,13.00,13.05,12.50,12.58,12.70,12.69,227,47690,605943.00,
500013,ANSAL INFRAS,B ,Q,26.40,27.20,24.45,26.20,25.80,26.80,1478,910316,23857254.00,
500014,APPLE FINANC,B ,Q,2.70,2.88,2.50,2.55,2.55,2.75,57,10043,25316.00,
500020,BOM DYEING  ,B ,Q,75.40,75.90,72.90,73.60,73.60,75.75,7076,591272,43866226.00,
500023,ASIANHOTNR  ,B ,Q,127.00,130.00,121.90,124.05,125.00,123.25,50,1327,165746.00,
500024,ASSAMCO     ,B ,Q,5.05,5.05,4.62,4.64,4.64,4.75,333,130220,614979.00,
500027,ATUL LTD.   ,A ,Q,1286.30,1291.00,1265.00,1270.15,1273.00,1288.55,282,1295,1648188.00,
500028,ATV PROJECTS,T ,Q,3.15,3.15,3.00,3.00,3.00,3.15,13,2786,8495.00,
500029,AUTOLITE(I) ,B ,Q,36.10,36.35,33.65,33.65,36.35,36.40,16,1021,35382.00,
500030,AUTORID.FIN ,B ,Q,0.69,0.69,0.69,0.69,0.69,0.75,2,100,69.00,
500031,BAJAJ ELECT.,A ,Q,223.00,225.95,219.30,220.35,220.35,222.30,1215,25560,5664747.00,
500032,BAJAJHIND.LT,B ,Q,18.15,18.25,17.80,17.85,17.85,18.25,1105,309144,5563682.00,
500033,FORCE MOTR  ,B ,Q,1270.05,1308.80,1238.00,1253.70,1253.70,1266.35,16910,198787,252903277.00,
500034,BAJFINANCE  ,A ,Q,4101.05,4120.35,3990.00,4028.30,4028.30,4133.15,947,3022,12199100.00,
500038,BALRAM.CHINI,A ,Q,60.00,60.00,56.85,57.20,57.20,59.75,1529,103781,6000850.00,
500039,BANCO PROD. ,B ,Q,133.55,135.40,130.30,131.75,131.75,132.75,200,2279,301556.00,
500040,CENTURY TEXT,A ,Q,525.00,530.40,504.10,505.70,505.70,525.00,5230,115660,59423666.00,
500041,BANNARI AMAN,B ,Q,1146.10,1189.95,1146.10,1171.00,1171.00,1188.25,21,241,279607.00,
500042,BASF INDIA  ,B ,Q,1244.00,1244.00,1208.00,1214.00,1214.00,1215.95,1299,7717,9436051.00,
500043,BATA INDIA  ,A ,Q,1367.00,1369.95,1339.05,1362.90,1362.90,1360.45,1207,12450,16924340.00,
500048,BEML LTD    ,A ,Q,916.00,919.60,875.00,901.10,901.10,911.45,4514,54639,49453226.00,
