SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1229.95,1265.90,1222.50,1257.00,1257.00,1211.95,2711,11441,14242013.00,
500003,AEGIS LOGIS ,B ,Q,608.60,644.80,597.00,607.90,607.90,598.20,4004,35562,22267909.00,
500008,AMAR RAJA BA,A ,Q,818.10,837.80,817.85,831.50,831.50,814.15,1215,10407,8614850.00,
500009,A.SARABHAI  ,B ,Q,3.35,3.98,3.35,3.82,3.82,3.46,30,8060,29408.00,
500010,HDFC        ,A ,Q,1310.00,1320.90,1298.00,1311.25,1311.25,1306.20,7814,60159,78697219.00,
500012,ANDHRA PETRO,B ,Q,11.79,11.94,11.50,11.64,11.70,11.65,84,15599,181547.00,
500013,ANSAL INFRAS,B ,Q,23.90,24.20,23.30,23.45,23.45,23.70,161,23363,555805.00,
500014,APPLE FINANC,B ,Q,2.15,2.40,2.15,2.39,2.40,2.11,34,10090,23110.00,
500020,BOM DYEING  ,B ,Q,64.50,66.35,63.50,63.90,63.90,64.20,2890,301565,19599355.00,
500023,ASIANHOTNR  ,B ,Q,98.60,105.90,98.60,100.30,100.30,99.90,52,1887,191673.00,
500024,ASSAMCO     ,B ,Q,3.99,4.12,3.91,4.04,4.04,3.90,324,206049,836206.00,
500027,ATUL LTD.   ,A ,Q,1141.05,1145.60,1114.00,1127.65,1118.75,1139.75,355,1351,1525525.00,
500028,ATV PROJECTS,T ,Q,2.08,2.27,2.08,2.27,2.27,2.18,12,2157,4791.00,
500029,AUTOLITE(I) ,B ,Q,35.60,37.45,32.50,36.80,37.45,31.50,92,4875,177474.00,
500031,BAJAJ ELECT.,A ,Q,230.10,234.50,230.10,231.40,231.40,228.80,1985,59058,13714945.00,
500032,BAJAJHIND   ,B ,Q,14.25,14.65,14.20,14.40,14.40,13.75,1761,529673,7654365.00,
500033,FORCE MOTR  ,B ,Q,1394.50,1418.00,1368.00,1398.00,1398.00,1381.25,6990,97247,135577698.00,
500034,BAJFINANCE  ,A ,Q,4010.00,4180.00,3995.10,4096.25,4150.00,3995.75,497,2143,8659410.00,
500038,BALRAM.CHINI,A ,Q,49.50,50.00,49.20,49.45,49.75,49.05,423,39141,1939854.00,
500039,BANCO PROD. ,B ,Q,105.50,107.00,104.00,104.60,104.00,105.10,535,8663,913348.00,
500040,CENTURY TEXT,A ,Q,646.50,650.30,630.00,637.15,637.15,639.00,10395,216160,138255138.00,
500041,BANNARI AMAN,B ,Q,880.00,880.00,795.00,805.00,819.00,897.25,292,28961,23760794.00,
500042,BASF INDIA  ,B ,Q,1094.45,1125.00,1070.00,1115.80,1115.80,1076.25,1193,4378,4820489.00,
500043,BATA INDIA  ,A ,Q,1094.65,1115.40,1087.55,1090.75,1090.75,1078.10,2645,24833,27298451.00,
500048,BEML LTD    ,A ,Q,1070.00,1109.80,1042.35,1092.35,1092.35,1062.60,10789,120020,128712387.00,
500049,BHARAT ELECT,A ,Q,3276.00,3372.40,3230.90,3347.25,3347.25,3248.60,8399,44685,147182004.00,
500052,BHANSALI ENG,B ,Q,22.50,22.50,20.75,21.20,22.20,21.65,85,4688,101813.00,
500055,BHUSH STEEL ,A ,Q,62.50,68.40,62.50,65.90,65.90,61.95,9556,596747,39641185.00,
500057,ABCIL       ,B ,Q,216.10,218.70,216.10,218.20,218.20,216.10,66,2370,516052.00,
500058,BIHAR SPONGE,T ,Q,2.40,2.52,2.30,2.52,2.52,2.42,6,286,668.00,
500059,BINANI IND. ,B ,Q,93.30,94.00,90.60,91.50,91.00,91.50,199,6921,638717.00,
500060,BIRLA ERIC. ,T ,Q,52.00,52.90,51.20,52.85,52.90,50.60,64,11193,586067.00,
500067,BLUE STAR   ,B ,Q,310.00,311.95,306.00,307.80,306.10,309.35,372,5620,1737101.00,
500069,BNK CAPITAL ,B ,Q,36.00,37.50,35.95,36.00,36.00,37.50,10,116,4235.00,
500074,BPL LTD.    ,B ,Q,31.10,32.00,30.55,30.90,30.75,30.50,727,43020,1351257.00,
500078,CAMPH.& ALL ,B ,Q,245.10,268.30,245.10,249.20,249.80,255.70,198,3368,842794.00,
500083,CENTURY EXT ,B ,Q,1.25,1.59,1.23,1.27,1.30,1.36,51,12694,16547.00,
500084,CESC LTD.   ,A ,Q,598.00,611.55,597.15,601.80,601.80,595.65,2473,27169,16425319.00,
500085,CHAMBAL FERT,B ,Q,64.95,68.20,64.85,67.50,67.50,64.40,1980,147774,9895866.00,
500086,EXIDE IND.  ,A ,Q,181.50,182.40,177.20,177.70,177.70,180.05,1972,101498,18201456.00,
500087,CIPLA LTD.  ,A ,Q,704.00,716.65,700.20,711.20,711.20,702.50,3938,107889,76352113.00,
500089,DIC INDIA   ,B ,Q,352.00,353.00,337.00,338.20,337.60,350.50,42,991,338754.00,
500092,CRISIL LTD  ,A ,Q,2032.80,2044.80,2005.70,2017.10,2024.30,2044.90,219,362,730834.00,
500093,CROMPT.GREAV,A ,Q,170.00,171.40,165.15,166.00,166.00,168.85,4553,226801,38134013.00,
500096,DABUR (I)   ,A ,Q,266.65,269.00,264.60,265.45,265.45,266.00,1119,36218,9656057.00,
500097,DALMIASUG   ,B ,Q,17.65,18.00,17.40,17.40,17.40,16.65,28,1071,18700.00,
500101,ARVIND Ltd  ,A ,Q,269.90,269.95,261.10,262.00,262.00,268.30,4204,156978,41568326.00,
500102,BALARPUR IND,B ,Q,13.75,13.95,13.50,13.73,13.80,13.52,523,177711,2441157.00,
500103,BHEL        ,A ,Q,240.00,242.20,232.45,234.95,234.95,238.60,11853,485271,115561064.00,
500104,HIND.PETRO  ,A ,Q,630.00,659.80,628.15,650.10,650.60,627.65,12250,311778,201874352.00,
500106,IFCI LTD    ,A ,Q,33.95,34.10,33.20,33.35,33.35,33.80,1631,318433,10695993.00,
500108,MAHA.TELE   ,B ,Q,18.60,18.85,18.10,18.20,18.20,18.55,1637,289806,5351712.00,
500109,MRPL        ,A ,Q,67.50,69.15,66.95,67.15,67.15,67.15,2002,156002,10586908.00,
500110,CHENNAI PET.,B ,Q,67.90,70.35,67.90,68.55,68.55,67.25,1457,79007,5467834.00,
500111,REL.CAP.    ,A ,Q,431.80,435.00,422.80,424.55,424.55,429.80,12557,352822,151325616.00,
500112,STATE BANK  ,A ,Q,269.30,271.20,266.00,267.00,267.00,267.90,26790,1468852,394454301.00,
500113,STEEL AUTH. ,A ,Q,69.00,69.05,67.50,68.35,68.35,69.00,3251,630388,43119531.00,
500114,TITAN       ,A ,Q,392.25,397.90,390.60,392.00,392.00,390.45,1839,31956,12570370.00,
500116,IDBI BANK L ,A ,Q,72.10,72.70,70.55,71.05,71.05,71.75,3593,416060,29859211.00,
500117,DCW LTD.    ,B ,Q,16.70,17.35,16.55,16.80,16.80,16.65,1346,152012,2570503.00,
500119,DHAMPUR SUGA,B ,Q,36.50,38.50,35.55,36.00,35.70,35.65,172,16470,602717.00,
500120,DIAMINES&CHM,B ,Q,27.50,28.30,26.90,27.20,27.20,26.95,37,2251,61702.00,
500123,ELANTAS     ,B ,Q,1140.00,1155.00,1112.00,1145.75,1145.75,1139.75,1144,3625,4146134.00,
500124,DR.REDDY'S  ,A ,Q,3438.00,3510.00,3438.00,3487.45,3492.00,3426.40,2151,9711,33894567.00,
500125,E.I.D.PAR   ,A ,Q,172.00,177.00,169.45,175.90,174.80,168.75,523,10275,1783659.00,
500126,MERCK LTD   ,B ,Q,897.75,927.00,896.50,912.00,909.75,895.50,1315,6016,5486675.00,
500128,ELEC.CASTING,B ,Q,17.65,19.45,17.20,19.00,19.00,17.30,1902,289925,5404732.00,
500132,EMPEE SUGARS,B ,Q,2.75,2.98,2.73,2.74,2.73,2.73,18,4826,13571.00,
500133,ESAB INDIA  ,B ,Q,660.10,700.00,660.10,691.00,700.00,680.00,176,935,639566.00,
500134,ESSAR OIL   ,A ,Q,109.45,112.00,108.00,108.70,108.70,110.10,1074,63138,6947730.00,
500135,ESSEL PROP  ,B ,Q,125.20,126.80,124.50,124.70,125.00,123.90,481,14423,1814259.00,
500136,ESTER INDUS.,B ,Q,16.25,16.70,16.25,16.35,16.30,16.25,24,1225,20287.00,
500139,FEDDER.LLYOD,B ,Q,61.00,66.45,61.00,64.90,64.90,63.55,436,27408,1793801.00,
500141,FERRO ALLOYS,B ,Q,4.35,4.49,4.00,4.02,4.02,4.25,289,67115,275172.00,
500142,FGP LTD.    ,B ,Q,1.97,1.97,1.97,1.97,1.97,1.89,5,2648,5216.00,
500144,FINOL. CABLE,A ,Q,282.00,287.65,281.00,283.70,283.70,280.20,1687,34377,9773096.00,
500147,CMI FPE     ,B ,Q,398.00,398.00,398.00,398.00,398.00,393.10,2,17,6766.00,
500148,UFLEX LTD   ,B ,Q,115.65,121.65,115.40,116.95,116.95,114.65,2119,67827,8093192.00,
500150,FOSECO INDIA,B ,Q,1120.00,1132.50,1075.00,1100.50,1081.00,1103.00,83,149,163475.00,
500151,GOLDEN TOB  ,B ,Q,37.45,37.45,36.60,36.80,36.80,37.90,32,2185,80893.00,
500153,GANESH BENZO,B ,Q,6.80,7.25,6.71,7.21,7.25,6.91,45,8227,57483.00,
500155,GARDEN SILK ,B ,Q,26.95,27.10,26.00,26.25,26.25,24.60,165,10046,264935.00,
500159,METROGLOBL  ,B ,Q,55.65,60.00,55.65,58.00,58.00,62.00,16,58,3364.00,
500160,GTL LTD.    ,B ,Q,11.55,12.70,11.55,12.35,12.35,11.70,1769,92678,1153029.00,
500162,PARRYSUGR   ,B ,Q,16.75,16.75,16.75,16.75,16.75,16.60,2,5,83.00,
500163,GODFREY PH  ,B ,Q,427.00,432.60,416.00,424.60,419.95,427.15,346,4760,2034199.00,
500164,GODREJ IND  ,A ,Q,345.00,349.85,343.15,345.40,343.15,344.70,2013,34365,11904194.00,
500165,KANSAI NERO ,B ,Q,217.05,220.80,215.20,216.20,216.20,219.20,598,11959,2602796.00,
500166,GOODRICKE   ,B ,Q,148.00,150.00,145.00,148.50,148.50,148.20,87,3110,461077.00,
500168,GOODYEAR (I),B ,Q,515.00,534.00,509.75,517.25,517.25,511.00,694,11608,6078195.00,
500170,GTN INDUS   ,B ,Q,8.11,8.95,8.10,8.95,8.95,9.00,10,1001,8109.00,
