SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1271.60,1274.95,1258.20,1262.25,1261.00,1267.05,970,6298,7966943.00,
500003,AEGIS LOGIS ,B ,Q,447.30,447.30,430.15,441.65,441.65,445.35,291,2370,1050433.00,
500008,AMAR RAJA BA,A ,Q,917.50,930.00,903.50,910.10,910.10,916.95,1398,12230,11227972.00,
500009,A.SARABHAI  ,B ,Q,4.54,4.78,3.94,4.28,4.32,4.54,136,36489,151646.00,
500010,HDFC        ,A ,Q,1233.10,1292.35,1209.30,1248.90,1248.90,1233.10,12295,180536,227732280.00,
500012,ANDHRA PETRO,B ,Q,12.56,13.14,12.50,12.69,12.50,12.70,235,82905,1061361.00,
500013,ANSAL INFRAS,B ,Q,27.60,28.45,26.55,26.80,26.80,27.85,381,35616,976331.00,
500014,APPLE FINANC,B ,Q,2.41,2.81,2.41,2.75,2.75,2.55,50,5626,15059.00,
500020,BOM DYEING  ,B ,Q,80.80,81.25,74.70,75.75,75.75,82.30,10065,982772,77176902.00,
500023,ASIANHOTNR  ,B ,Q,123.25,125.80,122.00,123.25,123.25,122.55,16,573,70716.00,
500024,ASSAMCO     ,B ,Q,4.82,4.91,4.71,4.75,4.75,4.80,324,163546,785310.00,
500027,ATUL LTD.   ,A ,Q,1289.70,1300.00,1280.10,1288.55,1287.00,1286.85,707,4268,5503216.00,
500028,ATV PROJECTS,T ,Q,2.92,3.15,2.92,3.15,3.15,3.05,30,6898,20334.00,
500029,AUTOLITE(I) ,B ,Q,36.20,36.95,36.10,36.40,36.80,36.90,25,1400,50873.00,
500030,AUTORID.FIN ,B ,Q,0.75,0.75,0.75,0.75,0.75,0.72,2,1000,750.00,
500031,BAJAJ ELECT.,A ,Q,224.90,228.50,221.30,222.30,222.30,224.35,2927,63610,14276398.00,
500032,BAJAJHIND.LT,B ,Q,19.00,19.35,17.90,18.25,18.25,18.80,1940,481319,9046833.00,
500033,FORCE MOTR  ,B ,Q,1374.00,1384.00,1251.00,1266.35,1266.35,1363.90,29868,452593,591778599.00,
500034,BAJFINANCE  ,A ,Q,4150.50,4190.00,4062.55,4133.15,4133.15,4125.45,777,2512,10302884.00,
500038,BALRAM.CHINI,A ,Q,60.70,61.50,59.05,59.75,59.05,60.35,695,48310,2920439.00,
500039,BANCO PROD. ,B ,Q,134.25,140.00,132.00,132.75,132.75,135.00,295,4237,571716.00,
500040,CENTURY TEXT,A ,Q,528.50,538.40,522.15,525.00,524.30,530.85,4909,96785,51322738.00,
500041,BANNARI AMAN,B ,Q,1175.00,1205.00,1136.05,1188.25,1200.00,1149.25,108,1481,1750061.00,
500042,BASF INDIA  ,B ,Q,1221.10,1259.80,1205.00,1215.95,1215.95,1224.15,2394,18207,22496203.00,
500043,BATA INDIA  ,A ,Q,1360.00,1389.35,1344.00,1360.45,1360.45,1362.15,1881,12043,16475739.00,
500048,BEML LTD    ,A ,Q,918.00,929.00,906.40,911.45,911.45,914.35,6139,73838,67592449.00,
500049,BHARAT ELECT,A ,Q,3559.00,3563.00,3482.60,3495.30,3495.30,3552.85,2545,11355,39894039.00,
500051,BHAG GAS    ,Z ,Q,1.30,1.30,1.30,1.30,1.30,1.30,2,1,1.00,
500052,BHANSALI ENG,B ,Q,19.80,19.95,18.00,18.10,18.10,19.10,91,7585,143514.00,
500055,BHUSH STEEL ,A ,Q,83.50,84.00,81.60,81.95,82.00,83.15,865,32668,2696135.00,
500057,ABCIL       ,B ,Q,227.60,236.80,227.60,229.25,229.25,228.20,671,9740,2260667.00,
500058,BIHAR SPONGE,T ,Q,2.89,3.00,2.89,3.00,3.00,2.98,8,1505,4460.00,
500059,BINANI IND. ,B ,Q,109.10,112.00,107.00,108.05,107.50,109.25,586,17120,1866484.00,
500060,BIRLA ERIC. ,T ,Q,69.45,69.45,67.70,68.00,67.70,69.60,136,16255,1115109.00,
500067,BLUE STAR   ,B ,Q,341.40,344.50,339.00,339.85,340.00,341.40,297,1920,653675.00,
500068,DISA INDIA  ,B ,Q,4282.30,4300.00,4282.00,4285.75,4300.00,4311.60,14,123,527142.00,
500069,BNK CAPITAL ,B ,Q,43.90,44.00,41.75,41.95,42.20,43.40,18,953,39987.00,
500074,BPL LTD.    ,B ,Q,32.70,33.60,30.10,30.55,30.55,32.95,1598,137163,4399753.00,
500078,CAMPH.& ALL ,B ,Q,307.00,349.00,306.00,314.90,314.90,309.10,1068,33297,10880048.00,
500083,CENTURY EXT ,B ,Q,1.84,1.90,1.76,1.79,1.77,1.76,40,10614,19071.00,
500084,CESC LTD.   ,A ,Q,700.00,701.40,663.00,674.80,671.00,700.05,2379,22337,15291105.00,
500085,CHAMBAL FERT,B ,Q,61.55,62.65,59.50,59.70,59.70,60.00,3432,239567,14547697.00,
500086,EXIDE IND.  ,A ,Q,193.75,196.45,190.40,191.45,191.45,192.75,3122,170908,33033601.00,
500087,CIPLA LTD.  ,A ,Q,676.00,676.00,658.10,661.95,661.95,677.90,5046,96127,64097678.00,
500089,DIC INDIA   ,B ,Q,385.00,389.00,362.00,363.85,363.85,388.10,1108,7423,2742797.00,
500092,CRISIL LTD  ,A ,Q,2111.20,2127.90,2086.50,2095.85,2088.00,2133.25,371,1492,3148968.00,
500093,CROMPT.GREAV,A ,Q,168.85,171.45,160.70,161.60,161.60,167.95,14562,769922,127789430.00,
500096,DABUR (I)   ,A ,Q,268.00,270.50,265.05,266.80,266.80,267.30,2673,85734,22985845.00,
500097,DALMIASUG   ,B ,Q,21.90,22.95,21.90,22.85,22.85,22.10,50,4129,93162.00,
500101,ARVIND Ltd  ,A ,Q,291.00,303.95,284.00,287.75,287.75,292.05,24215,911721,270591470.00,
500102,BALARPUR IND,B ,Q,16.85,16.90,15.80,16.10,16.10,16.60,1344,355923,5877491.00,
500103,BHEL        ,A ,Q,285.00,289.65,275.05,277.50,277.50,285.10,8303,296194,83535506.00,
500104,HIND.PETRO  ,A ,Q,603.00,628.30,597.30,605.55,605.55,601.75,13064,237253,146307038.00,
500106,IFCI LTD    ,A ,Q,39.30,39.55,37.50,37.75,37.75,39.15,3079,904306,34825198.00,
500108,MAHA.TELE   ,B ,Q,30.30,30.35,28.70,28.80,28.80,30.35,4405,814240,23977175.00,
500109,MRPL        ,A ,Q,56.30,56.90,53.30,53.95,53.95,55.95,1613,97023,5367704.00,
500110,CHENNAI PET.,B ,Q,81.00,83.10,79.10,80.20,80.20,80.15,3471,147305,12017315.00,
500111,REL.CAP.    ,A ,Q,487.35,488.20,459.00,463.20,463.20,485.90,21362,547276,259444682.00,
500112,STATE BANK  ,A ,Q,293.50,297.90,289.20,290.80,290.80,293.20,58366,2573433,755769433.00,
500113,STEEL AUTH. ,A ,Q,74.10,75.45,73.30,73.85,73.85,74.05,2416,220123,16413929.00,
500114,TITAN       ,A ,Q,432.65,432.65,413.90,417.05,417.05,430.30,4299,127700,53806932.00,
500116,IDBI BANK L ,A ,Q,68.30,69.25,65.00,65.65,65.65,68.80,4806,468544,31637515.00,
500117,DCW LTD.    ,B ,Q,17.95,18.00,17.30,17.45,17.45,17.90,597,108908,1926171.00,
500119,DHAMPUR SUGA,B ,Q,42.70,43.20,42.40,42.50,42.50,42.60,227,21511,920439.00,
500120,DIAMINES&CHM,B ,Q,31.50,31.50,30.10,30.10,30.10,30.75,29,1057,32901.00,
