SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1383.00,1415.00,1383.00,1407.20,1407.20,1381.30,1374,13810,19439970.00,
500003,AEGIS LOGIS ,B ,Q,421.00,425.40,419.00,421.70,425.40,416.90,340,4518,1906266.00,
500008,AMAR RAJA BA,A ,Q,864.80,886.80,856.00,884.60,884.60,856.85,1712,16304,14240236.00,
500009,A.SARABHAI  ,B ,Q,4.36,4.36,3.92,4.16,4.20,4.22,98,14951,61448.00,
500010,HDFC        ,A ,Q,1345.70,1367.40,1337.50,1347.10,1347.10,1345.70,6462,93916,126625859.00,
500012,ANDHRA PETRO,B ,Q,10.60,11.20,10.60,10.91,10.83,11.18,165,35583,389626.00,
500013,ANSAL INFRAS,B ,Q,28.30,29.85,28.10,29.55,29.55,28.10,700,61154,1793395.00,
500014,APPLE FINANC,B ,Q,2.51,2.83,2.51,2.63,2.63,2.56,31,4960,12926.00,
500020,BOM DYEING  ,B ,Q,73.55,75.20,72.75,74.35,74.35,72.85,3451,292405,21761741.00,
500023,ASIANHOTNR  ,B ,Q,112.00,112.00,110.00,112.00,112.00,109.20,10,593,66410.00,
500024,ASSAMCO     ,B ,Q,5.00,5.09,4.97,5.04,5.05,4.96,390,308501,1553374.00,
500027,ATUL LTD.   ,A ,Q,1298.20,1307.45,1290.10,1296.65,1304.00,1297.55,349,1212,1575205.00,
500028,ATV PROJECTS,T ,Q,2.73,2.99,2.73,2.99,2.83,2.85,49,5036,14793.00,
500029,AUTOLITE(I) ,B ,Q,31.50,34.00,30.00,33.50,33.00,31.45,172,12101,381260.00,
500030,AUTORID.FIN ,T ,Q,0.85,0.85,0.85,0.85,0.85,0.89,7,1100,935.00,
500031,BAJAJ ELECT.,A ,Q,217.00,222.20,217.00,218.95,218.95,215.40,4708,834723,182573379.00,
500032,BAJAJHIND.LT,B ,Q,17.85,18.65,17.85,18.35,18.35,17.80,2265,526321,9618231.00,
500033,FORCE MOTR  ,B ,Q,1349.00,1365.00,1327.00,1336.25,1336.25,1337.75,6489,80047,107529174.00,
500034,BAJFINANCE  ,A ,Q,4100.05,4149.85,4063.55,4112.75,4097.00,4091.55,802,60127,245725531.00,
500038,BALRAM.CHINI,A ,Q,60.50,61.55,59.90,60.75,60.85,60.25,1317,67682,4113169.00,
500039,BANCO PROD. ,B ,Q,131.40,131.40,127.50,127.80,127.50,130.80,208,5657,729392.00,
500040,CENTURY TEXT,A ,Q,500.00,510.10,496.50,506.70,506.70,498.70,8087,178846,89964994.00,
500041,BANNARI AMAN,B ,Q,1195.00,1195.00,1130.00,1163.75,1165.00,1140.25,36,307,353912.00,
500042,BASF INDIA  ,B ,Q,1143.05,1166.00,1134.85,1147.45,1147.45,1140.60,848,3435,3958522.00,
500043,BATA INDIA  ,A ,Q,1210.00,1239.65,1197.10,1222.80,1222.80,1203.65,4124,24793,30237417.00,
500048,BEML LTD    ,A ,Q,971.00,996.50,965.00,978.95,978.95,964.05,10668,137208,134853943.00,
500049,BHARAT ELECT,A ,Q,3740.00,4083.00,3738.40,3766.40,3766.40,3650.70,58505,262956,1021686049.00,
500051,BHAG GAS    ,Z ,Q,1.21,1.30,1.21,1.30,1.30,1.27,6,250,307.00,
500052,BHANSALI ENG,B ,Q,17.15,18.60,17.15,18.15,18.60,17.50,46,17425,306409.00,
500055,BHUSH STEEL ,A ,Q,89.85,89.85,86.90,87.20,87.20,88.40,1688,73009,6435128.00,
500057,ABCIL       ,B ,Q,215.50,224.50,215.50,223.40,223.10,217.10,262,29060,6364014.00,
500058,BIHAR SPONGE,T ,Q,2.89,2.89,2.67,2.88,2.88,2.76,35,3825,10908.00,
500059,BINANI IND. ,B ,Q,102.80,106.00,102.50,104.50,104.00,102.10,544,13185,1381940.00,
500060,BIRLA ERIC. ,T ,Q,59.25,60.05,58.20,59.10,58.35,59.85,90,7034,419647.00,
500067,BLUE STAR   ,B ,Q,313.00,321.00,307.40,319.00,319.00,308.25,585,4696,1474897.00,
500068,DISA INDIA  ,B ,Q,5401.00,5401.00,5370.00,5400.00,5400.00,5311.00,24,19,102299.00,
500069,BNK CAPITAL ,B ,Q,36.90,36.90,36.90,36.90,36.90,36.90,3,250,9225.00,
500074,BPL LTD.    ,B ,Q,35.40,37.25,35.10,36.60,36.60,35.10,2551,179445,6475476.00,
500078,CAMPH.& ALL ,B ,Q,260.00,264.00,253.40,259.50,259.00,254.20,129,4369,1137739.00,
500083,CENTURY EXT ,B ,Q,1.71,1.75,1.68,1.70,1.70,1.66,29,22399,38420.00,
500084,CESC LTD.   ,A ,Q,589.00,608.55,588.50,598.85,598.85,588.35,5706,93309,56059507.00,
500085,CHAMBAL FERT,B ,Q,66.90,67.10,65.60,66.15,66.25,67.10,1686,124983,8280183.00,
500086,EXIDE IND.  ,A ,Q,176.50,181.50,175.35,180.55,180.55,176.20,2288,100089,17872001.00,
500087,CIPLA LTD.  ,A ,Q,664.00,671.75,656.10,669.20,669.20,659.25,4511,100146,66583684.00,
500089,DIC INDIA   ,B ,Q,338.50,348.10,330.10,339.40,339.40,341.20,230,2196,742567.00,
500092,CRISIL LTD  ,A ,Q,2090.15,2090.15,2056.00,2064.55,2060.00,2080.10,438,900,1860858.00,
500093,CROMPT.GREAV,A ,Q,176.00,181.30,174.20,180.20,180.20,174.90,11208,592582,106136336.00,
500096,DABUR (I)   ,A ,Q,261.30,266.20,260.20,265.05,264.00,262.85,2029,61366,16161282.00,
500097,DALMIASUG   ,B ,Q,21.00,21.65,20.75,21.25,21.25,21.00,38,1517,32304.00,
500101,ARVIND Ltd  ,A ,Q,302.50,308.60,302.15,305.80,305.80,301.20,5975,197816,60552077.00,
500102,BALARPUR IND,B ,Q,15.00,15.00,14.50,14.55,14.55,14.60,640,179140,2632010.00,
500103,BHEL        ,A ,Q,265.70,271.90,265.70,270.85,270.85,264.55,8057,381805,102892863.00,
500104,HIND.PETRO  ,A ,Q,601.00,607.50,590.50,603.80,603.80,595.75,5348,462471,275822506.00,
