SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1209.80,1235.00,1196.35,1211.95,1213.00,1198.90,1908,8834,10710122.00,
500003,AEGIS LOGIS ,B ,Q,565.00,605.40,562.60,598.20,602.00,552.90,2843,32703,19094867.00,
500008,AMAR RAJA BA,A ,Q,801.00,821.85,793.15,814.15,814.15,811.55,2796,16526,13306637.00,
500009,A.SARABHAI  ,B ,Q,3.94,3.94,3.31,3.46,3.46,3.40,31,2204,7573.00,
500010,HDFC        ,A ,Q,1271.25,1309.95,1270.95,1306.20,1306.20,1261.75,8404,81585,105788376.00,
500012,ANDHRA PETRO,B ,Q,11.99,12.00,11.50,11.65,11.65,11.32,126,21921,254692.00,
500013,ANSAL INFRAS,B ,Q,23.60,24.25,23.55,23.70,23.70,22.95,450,56702,1357462.00,
500014,APPLE FINANC,B ,Q,2.11,2.12,2.11,2.11,2.11,2.20,8,348,735.00,
500020,BOM DYEING  ,B ,Q,61.70,64.70,61.70,64.20,64.20,61.00,3099,312488,19864321.00,
500023,ASIANHOTNR  ,B ,Q,100.10,105.20,99.00,99.90,99.90,101.00,68,3279,332629.00,
500024,ASSAMCO     ,B ,Q,4.03,4.09,3.81,3.90,3.90,3.95,509,420298,1646790.00,
500027,ATUL LTD.   ,A ,Q,1116.75,1145.60,1116.70,1139.75,1143.95,1113.80,741,6270,7142724.00,
500028,ATV PROJECTS,T ,Q,2.01,2.19,2.00,2.18,2.19,2.09,54,107033,215629.00,
500029,AUTOLITE(I) ,B ,Q,26.75,31.80,26.70,31.50,31.60,26.50,59,12312,340288.00,
500030,AUTORID.FIN ,T ,Q,0.57,0.57,0.57,0.57,0.57,0.58,5,20050,11428.00,
500031,BAJAJ ELECT.,A ,Q,219.60,234.55,219.60,228.80,228.80,219.25,3968,101970,23310998.00,
500032,BAJAJHIND   ,B ,Q,13.50,13.90,13.50,13.75,13.75,13.40,936,374313,5149944.00,
500033,FORCE MOTR  ,B ,Q,1310.00,1393.75,1307.25,1381.25,1381.25,1296.50,6860,94790,128194448.00,
500034,BAJFINANCE  ,A ,Q,4000.00,4049.95,3919.00,3995.75,3970.35,3947.30,594,1821,7262199.00,
500038,BALRAM.CHINI,A ,Q,49.40,49.50,48.15,49.05,49.05,48.60,651,348591,16827952.00,
500039,BANCO PROD. ,B ,Q,101.00,105.80,101.00,105.10,105.10,99.60,321,6235,646180.00,
500040,CENTURY TEXT,A ,Q,621.50,641.95,614.00,639.00,639.00,608.15,12378,295948,187197068.00,
500041,BANNARI AMAN,B ,Q,900.00,900.00,882.00,897.25,897.50,872.00,8,735,648436.00,
500042,BASF INDIA  ,B ,Q,1080.00,1092.00,1052.25,1076.25,1076.25,1048.20,1685,7214,7728424.00,
500043,BATA INDIA  ,A ,Q,1092.00,1092.00,1063.70,1078.10,1078.10,1080.35,3905,30551,32830820.00,
500046,BEST&CROMPT.,Z ,Q,3.77,3.77,3.77,3.77,3.77,3.96,12,201,757.00,
500048,BEML LTD    ,A ,Q,1026.00,1083.90,1026.00,1062.60,1062.60,1004.70,11481,125887,133785809.00,
500049,BHARAT ELECT,A ,Q,3165.00,3267.95,3162.00,3248.60,3248.60,3105.30,7724,35386,114540771.00,
500052,BHANSALI ENG,B ,Q,21.90,21.90,20.80,21.65,21.75,21.10,52,82278,1729574.00,
500055,BHUSH STEEL ,A ,Q,62.00,62.50,61.10,61.95,61.95,60.55,2064,97022,6005635.00,
500057,ABCIL       ,B ,Q,211.10,218.00,211.00,216.10,216.10,213.90,176,10606,2282838.00,
