SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1409.00,1423.25,1380.00,1387.75,1387.75,1402.00,1730,11980,16769960.00,
500003,AEGIS LOGIS ,B ,Q,425.00,439.00,418.20,436.70,436.70,422.30,628,3606,1560535.00,
500008,AMAR RAJA BA,A ,Q,879.50,890.00,873.00,878.95,878.95,874.20,1190,9941,8748412.00,
500009,A.SARABHAI  ,B ,Q,3.50,4.58,3.50,4.05,4.58,3.95,107,301976,1166394.00,
500010,HDFC        ,A ,Q,1350.00,1370.00,1343.40,1364.15,1364.15,1338.15,9862,132125,179383254.00,
500012,ANDHRA PETRO,B ,Q,10.72,11.20,10.65,10.99,10.95,10.94,140,37446,412041.00,
500013,ANSAL INFRAS,B ,Q,29.75,29.85,28.95,29.10,29.10,29.35,313,28535,839452.00,
500014,APPLE FINANC,B ,Q,2.70,2.78,2.40,2.69,2.78,2.53,88,5871,15379.00,
500020,BOM DYEING  ,B ,Q,81.00,81.40,78.50,79.20,79.20,81.00,6176,532807,42488646.00,
500023,ASIANHOTNR  ,B ,Q,111.80,111.80,111.80,111.80,111.80,109.20,2,1,111.00,
500024,ASSAMCO     ,B ,Q,4.70,4.81,4.67,4.70,4.70,4.74,359,187102,886151.00,
500027,ATUL LTD.   ,A ,Q,1282.40,1324.00,1282.40,1316.65,1316.00,1289.55,432,1616,2117261.00,
500028,ATV PROJECTS,T ,Q,2.75,2.94,2.74,2.82,2.92,2.82,44,7728,21492.00,
500029,AUTOLITE(I) ,B ,Q,32.85,33.70,32.70,33.30,33.70,33.25,85,3772,124811.00,
500030,AUTORID.FIN ,T ,Q,0.82,0.82,0.82,0.82,0.82,0.86,2,50,41.00,
500031,BAJAJ ELECT.,A ,Q,224.05,226.35,220.25,221.15,221.15,223.45,3026,295796,66354633.00,
500032,BAJAJHIND.LT,B ,Q,17.85,18.20,17.70,18.00,18.00,17.90,1270,347946,6261828.00,
500033,FORCE MOTR  ,B ,Q,1420.00,1428.75,1370.25,1396.25,1396.25,1417.00,5766,64032,90044444.00,
500034,BAJFINANCE  ,A ,Q,4400.00,4450.50,4300.00,4318.25,4318.25,4370.05,605,12710,55351715.00,
500038,BALRAM.CHINI,A ,Q,58.50,59.25,58.10,58.95,58.95,58.30,3781,47940,2821846.00,
500039,BANCO PROD. ,B ,Q,127.00,127.00,123.50,124.10,124.10,126.90,322,10268,1285293.00,
500040,CENTURY TEXT,A ,Q,568.70,568.70,549.60,557.05,557.05,567.85,7962,154795,86510833.00,
500041,BANNARI AMAN,B ,Q,1160.00,1170.00,1125.00,1149.75,1125.00,1160.00,43,886,1023689.00,
500042,BASF INDIA  ,B ,Q,1122.40,1178.00,1122.40,1173.00,1173.00,1123.35,1640,7527,8741255.00,
500043,BATA INDIA  ,A ,Q,1275.00,1284.85,1254.85,1261.65,1261.65,1274.85,1838,12265,15578055.00,
500048,BEML LTD    ,A ,Q,980.05,986.00,967.00,977.30,977.30,976.15,4654,49900,48730255.00,
500049,BHARAT ELECT,A ,Q,3664.90,3690.00,3611.00,3638.50,3638.50,3654.30,8468,37553,136946626.00,
500051,BHAG GAS    ,Z ,Q,1.39,1.39,1.39,1.39,1.39,1.33,2,1,1.00,
500052,BHANSALI ENG,B ,Q,18.95,21.00,18.60,20.25,20.00,18.10,250,48094,967141.00,
500055,BHUSH STEEL ,A ,Q,88.45,103.30,86.30,100.65,100.65,86.90,21085,1142574,112381519.00,
500057,ABCIL       ,B ,Q,235.50,240.20,235.00,239.90,237.90,237.40,450,23204,5525140.00,
500058,BIHAR SPONGE,T ,Q,2.81,2.93,2.81,2.81,2.81,2.94,21,2682,7576.00,
500059,BINANI IND. ,B ,Q,110.00,110.00,105.80,106.20,106.40,107.80,539,16560,1781009.00,
500060,BIRLA ERIC. ,T ,Q,60.10,61.50,60.00,61.50,61.50,61.95,68,7590,458457.00,
500067,BLUE STAR   ,B ,Q,312.75,315.60,308.00,309.25,308.05,312.85,276,2330,725842.00,
500068,DISA INDIA  ,B ,Q,5499.00,5600.00,5430.00,5491.00,5500.00,5363.00,70,54,298682.00,
500069,BNK CAPITAL ,B ,Q,41.00,41.00,37.00,37.20,39.95,39.25,22,1454,56556.00,
500074,BPL LTD.    ,B ,Q,34.40,35.75,34.00,34.35,34.35,34.40,1333,83917,2928363.00,
500078,CAMPH.& ALL ,B ,Q,278.00,278.00,264.70,270.30,270.30,259.60,221,10516,2829622.00,
500083,CENTURY EXT ,B ,Q,1.61,1.61,1.55,1.60,1.61,1.62,32,36508,58221.00,
500084,CESC LTD.   ,A ,Q,586.75,609.80,585.50,605.15,605.15,585.45,4550,63812,38536132.00,
500085,CHAMBAL FERT,B ,Q,63.80,64.50,63.00,64.05,64.10,63.20,1501,99725,6372562.00,
500086,EXIDE IND.  ,A ,Q,182.50,184.10,180.50,180.90,180.90,181.45,5055,801069,145456812.00,
500087,CIPLA LTD.  ,A ,Q,720.00,736.95,714.15,730.60,730.60,715.30,10702,274979,199768368.00,
500089,DIC INDIA   ,B ,Q,343.50,348.80,339.00,342.50,342.50,341.30,64,1462,500134.00,
500092,CRISIL LTD  ,A ,Q,2120.00,2163.30,2110.00,2151.40,2151.40,2110.25,463,1370,2940875.00,
500093,CROMPT.GREAV,A ,Q,180.00,184.20,178.15,181.05,181.05,179.80,7910,483443,87505973.00,
500096,DABUR (I)   ,A ,Q,265.00,267.55,263.00,264.55,264.55,263.10,1596,52005,13796308.00,
500097,DALMIASUG   ,B ,Q,21.00,21.70,20.55,21.00,21.00,21.00,24,1604,33813.00,
500101,ARVIND Ltd  ,A ,Q,315.70,326.85,314.00,320.05,320.05,314.80,10477,454817,146674193.00,
500102,BALARPUR IND,B ,Q,15.00,15.10,14.80,15.04,15.00,14.93,456,574586,8626037.00,
500103,BHEL        ,A ,Q,275.00,275.30,268.10,273.95,273.95,273.80,9321,458167,124839490.00,
500104,HIND.PETRO  ,A ,Q,655.10,666.00,647.45,656.85,656.85,654.15,9012,158387,104267980.00,
500106,IFCI LTD    ,A ,Q,37.95,39.40,37.50,39.00,39.00,37.70,4282,1251041,48329263.00,
500108,MAHA.TELE   ,B ,Q,27.45,27.90,27.00,27.10,27.10,27.40,3190,503893,13761535.00,
500109,MRPL        ,A ,Q,62.40,64.25,62.35,63.55,63.70,63.05,1332,84817,5388308.00,
500110,CHENNAI PET.,B ,Q,79.30,79.55,77.10,77.55,77.55,79.55,1524,72219,5636108.00,
500111,REL.CAP.    ,A ,Q,463.00,481.50,459.00,477.85,477.85,460.60,35068,929351,439179725.00,
500112,STATE BANK  ,A ,Q,304.00,305.35,300.00,302.75,302.75,301.90,26479,1671259,505008060.00,
