SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1341.00,1420.90,1341.00,1392.45,1392.45,1353.55,3009,19403,27067400.00,
500003,AEGIS LOGIS ,B ,Q,733.00,792.00,733.00,746.25,746.25,731.25,7627,83627,64016117.00,
500008,AMAR RAJA BA,A ,Q,869.00,883.05,868.40,877.60,879.85,868.00,1137,10206,8946363.00,
500009,A.SARABHAI  ,B ,Q,5.06,5.44,5.06,5.30,5.32,5.39,65,9396,49636.00,
500010,HDFC        ,A ,Q,1300.00,1311.60,1293.35,1303.90,1303.90,1290.30,8743,63152,82308700.00,
500012,ANDHRA PETRO,B ,Q,12.45,12.75,12.07,12.16,12.24,12.19,223,79684,974767.00,
500013,ANSAL INFRAS,B ,Q,26.95,27.55,26.55,26.95,26.75,27.15,539,67662,1827358.00,
500014,APPLE FINANC,B ,Q,2.16,2.19,2.16,2.19,2.19,2.14,8,1306,2841.00,
500020,BOM DYEING  ,B ,Q,72.65,74.50,72.05,73.00,73.00,72.35,4942,430746,31613310.00,
500023,ASIANHOTNR  ,B ,Q,110.00,112.70,108.00,108.00,108.00,106.30,15,357,38920.00,
500024,ASSAMCO     ,B ,Q,4.70,4.74,4.52,4.54,4.54,4.67,283,118261,542282.00,
500027,ATUL LTD.   ,A ,Q,1156.00,1245.00,1155.00,1183.45,1190.00,1166.95,1341,58767,69558241.00,
500028,ATV PROJECTS,T ,Q,2.87,2.87,2.87,2.87,2.87,2.74,14,1938,5562.00,
500029,AUTOLITE(I) ,B ,Q,40.80,40.85,37.65,38.65,38.70,39.00,47,3569,139323.00,
500031,BAJAJ ELECT.,A ,Q,243.30,251.95,236.20,239.35,239.35,242.50,2725,62983,15491058.00,
500032,BAJAJHIND   ,B ,Q,16.51,17.00,16.51,16.66,16.66,16.93,846,183924,3080079.00,
500033,FORCE MOTR  ,B ,Q,1585.75,1628.00,1572.00,1605.75,1605.75,1578.50,8064,93370,150056687.00,
500034,BAJFINANCE  ,A ,Q,4500.00,4500.00,4405.00,4457.45,4457.45,4532.30,552,1373,6108732.00,
500038,BALRAM.CHINI,A ,Q,51.25,51.50,49.65,50.00,50.00,51.10,835,49692,2509072.00,
500039,BANCO PROD. ,B ,Q,123.80,123.80,120.20,121.00,121.30,122.30,332,7393,900415.00,
500040,CENTURY TEXT,A ,Q,772.20,793.35,763.00,785.80,785.80,764.90,20445,456468,354603076.00,
500041,BANNARI AMAN,B ,Q,925.00,925.00,833.00,864.00,860.00,895.00,159,35547,29634875.00,
500042,BASF INDIA  ,B ,Q,1160.00,1221.40,1160.00,1205.90,1205.90,1170.40,2215,10699,12786124.00,
500043,BATA INDIA  ,A ,Q,1163.70,1176.30,1158.00,1161.20,1161.20,1157.05,1699,17024,19888691.00,
500046,BEST&CROMPT.,Z ,Q,3.79,3.79,3.61,3.79,3.79,3.61,12,2100,7652.00,
500048,BEML LTD    ,A ,Q,1160.00,1171.25,1132.00,1135.45,1135.45,1152.30,3852,44122,50737111.00,
500049,BHARAT ELECT,A ,Q,3625.50,3659.90,3434.00,3445.55,3445.55,3624.45,9166,43733,153290200.00,
500052,BHANSALI ENG,B ,Q,21.00,21.50,20.60,21.00,21.00,21.00,54,102625,2155103.00,
500055,BHUSH STEEL ,A ,Q,73.05,75.20,72.05,72.60,72.60,73.00,2996,182664,13408999.00,
500057,ABCIL       ,B ,Q,229.00,229.00,225.50,227.90,229.00,227.20,64,1113,253150.00,
500058,BIHAR SPONGE,T ,Q,2.60,2.80,2.60,2.79,2.80,2.67,32,9135,25068.00,
500059,BINANI IND. ,B ,Q,101.00,102.00,99.55,100.10,100.10,99.85,408,19466,1955283.00,
500060,BIRLA ERIC. ,T ,Q,59.30,60.60,58.10,60.05,60.50,58.80,123,12642,753976.00,
500067,BLUE STAR   ,B ,Q,322.00,322.00,317.25,319.10,319.10,316.70,486,5110,1633954.00,
500068,DISA INDIA  ,B ,Q,5051.00,5180.00,5007.00,5075.00,5075.00,5013.00,38,69,352350.00,
500069,BNK CAPITAL ,B ,Q,38.80,40.40,38.00,38.35,38.00,38.45,66,4617,179063.00,
500074,BPL LTD.    ,B ,Q,34.75,35.30,34.00,34.60,34.60,35.05,743,53479,1849956.00,
500078,CAMPH.& ALL ,B ,Q,274.90,282.00,270.10,280.70,282.00,268.80,115,4471,1231832.00,
500083,CENTURY EXT ,B ,Q,1.66,1.80,1.42,1.69,1.80,1.50,41,7536,11587.00,
500084,CESC LTD.   ,A ,Q,605.10,609.00,599.00,604.65,604.65,598.80,2221,34726,20978740.00,
500085,CHAMBAL FERT,B ,Q,72.35,73.25,71.60,71.80,71.90,72.35,707,25620,1857112.00,
500086,EXIDE IND.  ,A ,Q,190.00,192.80,188.65,190.30,190.30,188.65,2701,143526,27420989.00,
500087,CIPLA LTD.  ,A ,Q,702.50,713.00,691.80,710.60,710.60,700.05,8921,235335,165361744.00,
500089,DIC INDIA   ,B ,Q,402.60,402.60,385.00,388.10,386.10,393.10,251,2070,810512.00,
500092,CRISIL LTD  ,A ,Q,2259.20,2348.85,2255.00,2300.85,2300.85,2230.25,1443,4130,9547323.00,
500093,CROMPT.GREAV,A ,Q,177.00,178.90,175.45,176.55,176.55,176.30,3929,222658,39400057.00,
500096,DABUR (I)   ,A ,Q,281.80,286.95,281.40,282.95,282.95,280.10,1492,38436,10918558.00,
500097,DALMIASUG   ,B ,Q,17.60,18.25,17.50,17.70,17.60,18.40,28,2702,47382.00,
500101,ARVIND Ltd  ,A ,Q,283.55,286.60,280.60,282.05,282.05,283.15,4595,153983,43622182.00,
500102,BALARPUR IND,B ,Q,15.24,15.70,15.15,15.67,15.65,15.12,962,310155,4798049.00,
500103,BHEL        ,A ,Q,235.55,243.00,235.00,241.85,241.85,234.85,24079,400742,96275177.00,
500104,HIND.PETRO  ,A ,Q,664.10,668.20,652.70,654.30,654.30,662.80,6137,112354,73939883.00,
500106,IFCI LTD    ,A ,Q,35.80,36.40,35.60,36.00,36.00,35.65,2129,601416,21697167.00,
500108,MAHA.TELE   ,B ,Q,22.00,22.00,20.90,21.10,21.10,21.45,1538,288745,6111971.00,
500109,MRPL        ,A ,Q,75.00,75.00,72.90,73.50,73.50,73.90,1471,72369,5358971.00,
500110,CHENNAI PET.,B ,Q,77.20,79.15,76.10,76.90,76.90,76.25,1234,63357,4916602.00,
500111,REL.CAP.    ,A ,Q,457.00,460.40,451.80,456.00,456.00,455.20,12158,334053,152338418.00,
500112,STATE BANK  ,A ,Q,288.00,288.50,283.20,285.45,285.45,285.65,26072,1650847,471168703.00,
500113,STEEL AUTH. ,A ,Q,75.10,76.45,74.95,75.90,75.90,75.10,3879,244310,18484781.00,
500114,TITAN       ,A ,Q,402.00,417.90,401.10,414.40,414.40,400.65,5595,113464,46771324.00,
500116,IDBI BANK L ,A ,Q,76.10,76.75,74.90,75.90,75.90,76.00,2846,347880,26390932.00,
500117,DCW LTD.    ,B ,Q,19.70,19.95,19.25,19.35,19.35,19.60,477,94066,1835667.00,
500119,DHAMPUR SUGA,B ,Q,38.25,38.65,37.90,38.15,38.15,37.85,108,3373,128924.00,
500120,DIAMINES&CHM,B ,Q,28.30,31.45,28.30,29.45,29.45,29.50,64,4823,144469.00,
500123,ELANTAS     ,B ,Q,1209.50,1275.00,1204.00,1264.50,1264.50,1201.25,1199,14027,17582013.00,
500124,DR.REDDY'S  ,A ,Q,3770.00,3803.75,3735.00,3790.95,3790.95,3800.15,3015,14484,54603427.00,
500125,E.I.D.PAR   ,A ,Q,173.45,174.40,169.05,170.50,170.50,171.65,647,20443,3507082.00,
500126,MERCK LTD   ,B ,Q,950.00,967.50,950.00,955.25,955.25,955.50,675,4179,4006409.00,
500128,ELEC.CASTING,B ,Q,19.00,19.00,16.10,18.60,18.70,18.80,1006,305374,5724222.00,
500132,EMPEE SUGARS,B ,Q,3.94,3.94,3.45,3.50,3.50,3.59,20,1320,4834.00,
